platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	CZ	Czechia	Jumio		259216272113	Facebook	1	1	6	1	0	0
f	Facebook	CZ	Czechia	FPÖ Freiheitliche Arbeitnehmer Wien		543554339469435	Facebook	1	1	6	3	0	0
f	Facebook	CZ	Czechia	Petra Krištúfková	Sme rodina	1061086993931165	Facebook	2	1	5	1	0	0
f	Facebook	CZ	Czechia	Katarina Barley	SPD	1522202731410785	Facebook	2	1	5	2	0	0
f	Facebook	CZ	Czechia	Anna Wiśniewska	Ania Elżbieta Wiśniewska	1513966862036540	Facebook	1	1	5	1	0	0
f	Facebook	CZ	Czechia	Orbex		1415953441956155	Facebook	1	1	5	1	0	0
f	Facebook	CZ	Czechia	Kultur- und Heimatpflege des Bezirks Oberpfalz		701425326653944	Facebook	1	1	5	1	0	0
f	Facebook	CZ	Czechia	Responses to the NZ Mosque attacks		2259704507429425	Facebook	2	1	5	1	0	0
f	Facebook	CZ	Czechia	Expatica		206982432584	Facebook	2	1	5	1	0	0
f	Facebook	CZ	Czechia	KfW		2267695033248801	Facebook	1	1	5	2	0	0
f	Facebook	CZ	Czechia	Online Krebskongress		365969614129867	Facebook	1	1	5	0	0	0
f	Facebook	CZ	Czechia	The Odd Store		2293447190676017	Facebook	1	1	5	2	0	0
f	Facebook	CZ	Czechia	Ecogreen		2207467306235731	Facebook	1	1	5	2	0	0
f	Facebook	CZ	Czechia	Carnegie Institution for Science	Carnegie Institution for Science	69118604016	Facebook	1	1	5	2	0	0
f	Facebook	CZ	Czechia	Roposo - TV By The People		574950735891850	Facebook	1	1	5	3	0	0
f	Facebook	CZ	Czechia	Arkadiusz Mężyk		558775330950505	Facebook	1	1	5	0	0	0
f	Facebook	CZ	Czechia	Harry Singha		35219798715	Facebook	1	1	5	2	0	0
f	Facebook	CZ	Czechia	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Andrzej Kisielewicz	KW Prawo i Sprawiedliwość	1550061501790606	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Claudia Gamon	NEOS	447992848717452	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Akcja Demokracja		277892342334350	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	MBRC		1853495178284518	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	PatriotPetition		1797199423925858	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	nucao		1285780774784882	Facebook	2	1	4	2	0	0
f	Facebook	CZ	Czechia	Kancelaria Hilarowicz		1267846836605446	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Seven Clean Seas		425855964577344	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Adam Bielan		228951150597089	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Pride-Shop		1341903569264453	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	African Union USA		507866149701811	Facebook	2	1	4	1	0	0
f	Facebook	CZ	Czechia	Eugen Jurzyca - V Bruseli za Slovensko		1118309918191690	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Deutsche Lichtmiete		783589198343910	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Körkép		62854026816	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Free To Choose Network		165014546858456	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Equitable Futures		426317074840074	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Raseef22  رصيفــ22		359500190793796	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	The WorldPost		70242384902	Facebook	2	1	4	2	0	0
f	Facebook	CZ	Czechia	Invalibre by GEMMI Sarl		503265683426600	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Forum Dialogu - perspektywy ze środka Europy		1973524929591577	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	istavebnictvo.sk		170364809998807	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	SolarWinds MSP		679260062113046	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Joel Erway		248070895357097	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	Stay Inn Hostel		241816352904837	Facebook	1	1	4	2	0	0
f	Facebook	CZ	Czechia	HS – Helsingin Sanomat		7180412111	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Candy Riddles Community		131425260918814	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Rock is my life		269224977039615	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Национальный расчетный депозитарий		195733663770542	Facebook	2	1	4	0	0	0
f	Facebook	CZ	Czechia	ViEUws		117994898215654	Facebook	1	1	4	0	0	0
f	Facebook	CZ	Czechia	Matthias Ecke	SPD Sachsen	751533138525902	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Greenpeace Deutschland		22541752487	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Пряка демокрация (direct democracy) - правата и как да си ги вземем		240258259381838	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	EKO-UNIA		140708165940689	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Ján Rudolf - eurofondy, rady a tipy		1032120240148860	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	New Church Of Christ		2092774617605722	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Scelta-service		274899976772703	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Seaqual Friends		2009782872619352	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Gebarentaal met Charell		1163386883827599	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Pan mi kupi		1463497483715302	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Passport, Immigration & Citizenship Agency, Jamaica		916817615020266	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	ExxonMobil		925007000949719	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Frosch		223829854355699	Facebook	1	1	3	2	0	0
f	Facebook	CZ	Czechia	C B Videos		1268063233324622	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Barbara Jascht		414527438609874	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Racing cars		2081606795473440	Facebook	2	1	3	1	0	0
f	Facebook	CZ	Czechia	Lifestyle Living by Kristina Horning, Realtor		620683444647747	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Truth Corroded		133569115692	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	From Day One Conference		508582022871836	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Watch The Med - Alarmphone		1525906057683632	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Knovva Academy		1619172795053683	Facebook	1	1	3	2	0	0
f	Facebook	CZ	Czechia	Carnegie Planets		341313962740938	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	Bogdan Vasile Despre Vremuri	Bogdan Vasile	546128465833210	Facebook	1	1	3	0	0	0
f	Facebook	CZ	Czechia	MrMugs		328655004399969	Facebook	2	1	3	0	0	0
f	Facebook	CZ	Czechia	Brut		1691667177798461	Facebook	1	1	3	1	0	0
f	Facebook	CZ	Czechia	Revista QB		1908798559359662	Facebook	1	1	3	2	0	0
f	Facebook	CZ	Czechia	Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	2	1	2	0	0	0
f	Facebook	CZ	Czechia	Pinksixty	Leeze Lawrence	108182029247820	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Alexander Hannes		287380818788155	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Acamar Analysis and Consulting		192597328320978	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Parlament Europejski - Biuro w Polsce		405326618416	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Robert Farle	Robert Farle	1565754943752371	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Zakład Robót Geologiczno-Wiertniczych		1427434754182543	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Addendum		109044023134793	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Europäisches Parlament Österreich		124468054313069	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Vöslauer		406428446446242	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	André Wendt		848908368459075	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Entega		198244400189055	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Kardinal Christoph Schönborn		377374578988880	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Dansk Flygtningehjælp		116227401722605	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Kalitravel Fuerteventura senderismo y excursiones		1774151186154886	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Middle East Monitor	Middle East Monitor	152879306925	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Obnovujeme.sk		397547021023863	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Life's Worth		398755537353302	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Sloboda a Solidarita		71030757230	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Rzeczpospolita		113356018705476	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Meine Patientenverfügung		1724454111167772	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Przemysław Przybylski		256850261180940	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Oceanic Global		866657050038456	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Forsmarks kärnkraftverk		169746503070808	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Hasina Christen, FemininCoaching		1766108480283418	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Edraak		535356783247665	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Znak Horyzont		131511477684330	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Eric Demers Photo		159610404175195	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Виктория Румова		158241424735994	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	directadentalgroup.com		147875928638915	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	Deco your life		347820246060480	Facebook	1	1	2	0	0	0
f	Facebook	CZ	Czechia	Asia Times		186423081422922	Facebook	1	1	2	1	0	0
f	Facebook	CZ	Czechia	JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Na zdrowie		1120686571468330	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Shurat HaDin - Israel Law Center		709491732434343	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	CRI German		340577086006224	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Narovinu		1585453424863955	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Fort Financial Services		1504287049805893	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	World Transformation Movement		372125409639	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Klang der Solidarität		385076005313967	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	The Muslim Vibe		307180642770277	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Fundusz Obywatelski		1863743663893316	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Tanel Jäppinen		2109572339365575	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	CineStar		120809951287634	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Skarpety i sandały		298914560764548	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Rem Energy		620560281731965	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Schwarzesocke Mailorder		123695861022292	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Mind. UA		144958328899162	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	საქართველოს აეროპორტების გაერთიანება  / United Airports of Georgia		203853409682617	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Slovenské Hnutie Obrody		105028701836	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Investconsult sro		471419949673645	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Tourista Thailand		1572346723074679	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Krzysztof Mróz - Senator RP		121063225238567	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Your Team Merchandise		328881877544155	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Stake experts		1002566926552419	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Createus Media		2285504984811915	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	How to use abortion pill		477385565779582	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	The Daily Conservative		313207176053230	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Appeal of Conscience Foundation		476074759088667	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	BIOEM Großschönau		207601104235	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	iCrop - Gestão de Irrigação		196000337421963	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	The Loop WA		1583597491711726	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Gherson		422351344832507	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Radware		173342156042274	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	CEC European Managers		962505560483309	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	VA Lifestyle Design		1497122020511596	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	Best Shopping Deals		519091928553063	Facebook	1	1	1	0	0	0
f	Facebook	CZ	Czechia	MyArgon		194845247856434	Facebook	1	1	1	0	0	0
