platform_code_filter	platform_name_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	FI	Finland	Maisa Juntunen		342133956180814	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Esa Aalto		793503910735496	Facebook	1	1	4998	1000	98	0
f	Facebook	FI	Finland	Linda Mustakari		1526963130881319	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Naisten Pankki		54313274188	Facebook	1	1	4998	1000	99	0
f	Facebook	FI	Finland	AfroFinns		843785889005002	Facebook	1	1	4998	999	98	0
f	Facebook	FI	Finland	Gaudeamus		62934867357	Facebook	1	1	4997	999	98	0
f	Facebook	FI	Finland	MunStadi		184231814928579	Facebook	1	1	4996	999	98	0
f	Facebook	FI	Finland	Kansalainen		900256336721631	Facebook	1	1	4995	999	98	0
f	Facebook	FI	Finland	Petri Muinonen - 195 Uusimaa		145081348884821	Facebook	1	1	4995	999	98	0
f	Facebook	FI	Finland	Hiilivapaa Suomi		1061015477252773	Facebook	1	1	4994	999	98	0
f	Facebook	FI	Finland	Ingrid Zetterman		805366246216189	Facebook	1	1	4992	998	98	0
f	Facebook	FI	Finland	Perussuomalaisten kansanedustajaehdokas Mika Kankaansyrjä		285091325510407	Facebook	1	1	4990	998	98	0
f	Facebook	FI	Finland	Saulus-Lähetys ry		1464414800517500	Facebook	1	1	4978	995	98	0
f	Facebook	FI	Finland	Perttu Mikael Hillman		258208220887595	Facebook	1	1	4974	995	98	0
f	Facebook	FI	Finland	Veli Liikanen		176972545646377	Facebook	1	1	4930	986	97	0
f	Facebook	FI	Finland	Popikki		1349696345097160	Facebook	1	1	4890	978	96	0
f	Facebook	FI	Finland	Anna-Maja Henriksson		130342453687731	Facebook	1	1	4780	956	94	0
f	Facebook	FI	Finland	Sari Törmänen - Oulun Vihreät		1194187497336070	Facebook	1	1	4777	955	94	0
f	Facebook	FI	Finland	Risto E.J. Penttilä		1182247191942575	Facebook	1	1	4723	944	93	0
f	Facebook	FI	Finland	Anniina Peltola		383922585009775	Facebook	1	1	4712	942	93	0
f	Facebook	FI	Finland	Petra Malin		467512869934888	Facebook	1	1	4550	910	90	0
f	Facebook	FI	Finland	Anita Westerholm		1461538363888692	Facebook	1	1	4548	909	90	0
f	Facebook	FI	Finland	Caroline Högel		2567427803329805	Facebook	1	1	4521	904	89	0
f	Facebook	FI	Finland	Varsinais-Suomen Piraatit		264624481806	Facebook	1	1	4454	891	88	0
f	Facebook	FI	Finland	Ibiza Farm		1629229957352206	Facebook	5	1	4376	2066	7	0
f	Facebook	FI	Finland	Pologize Fashion		274227073497806	Facebook	1	1	4168	2084	37	18
f	Facebook	FI	Finland	Jouko Jääskeläinen		700258096663971	Facebook	4	1	3996	0	396	0
f	Facebook	FI	Finland	Lotta Keskinen		796480473754284	Facebook	4	1	3996	0	396	0
f	Facebook	FI	Finland	Inna Kallioinen		1895025247279719	Facebook	4	1	3995	0	395	0
f	Facebook	FI	Finland	Anni Teerikangas		335044340406795	Facebook	4	1	3995	0	395	0
f	Facebook	FI	Finland	MarketsCube		294693984421347	Facebook	4	1	3995	0	352	0
f	Facebook	FI	Finland	Kenneth Flathaug Photography		125745308299292	Facebook	2	1	3962	1981	2	0
f	Facebook	FI	Finland	World Transformation Movement		372125409639	Facebook	12	1	3483	806	33	4
f	Facebook	FI	Finland	Web Summit		294067420659309	Facebook	6	1	3418	1163	60	11
f	Facebook	FI	Finland	MasterClass		687589164666184	Facebook	3	1	3250	1625	14	2
f	Facebook	FI	Finland	Cecilia Malmström		258966159416	Facebook	1	1	3213	1285	6	3
f	Facebook	FI	Finland	Markets.com		478063878928667	Facebook	8	1	3169	1190	22	6
f	Facebook	FI	Finland	Mareli Systems Ltd		1459548837510659	Facebook	4	1	3132	712	29	0
f	Facebook	FI	Finland	I Love Crowdfunding Projects		112683756154005	Facebook	5	1	3112	808	24	4
f	Facebook	FI	Finland	Satu Taavitsainen	Taavitsainen Satu Johanna	803596373025380	Facebook	3	1	2997	0	297	0
f	Facebook	FI	Finland	Kansanedustajaehdokas Ville Rauhio PS		923091134529271	Facebook	3	1	2997	0	264	0
f	Facebook	FI	Finland	Heidi Vättö, eduskuntavaalit 2019		2637652619585678	Facebook	3	1	2997	0	297	0
f	Facebook	FI	Finland	Vahideh Fana - kansanedustajaehdokas		209229473365369	Facebook	3	1	2997	0	297	0
f	Facebook	FI	Finland	Uudenmaan Vihreät		276456079047756	Facebook	3	1	2997	0	297	0
f	Facebook	FI	Finland	Zero Waste Finland ry		194575391270561	Facebook	3	1	2987	0	296	0
f	Facebook	FI	Finland	VoteWatch Europe		355087424564148	Facebook	4	1	2963	1327	7	2
f	Facebook	FI	Finland	Radical Pantry		531069674026158	Facebook	14	1	2878	622	15	1
f	Facebook	FI	Finland	Feminist Apparel		147698828729567	Facebook	19	1	2818	1171	21	4
f	Facebook	FI	Finland	Gaia		182073298490036	Facebook	5	1	2550	1222	22	9
f	Facebook	FI	Finland	Minority SafePack		532492010145546	Facebook	12	1	2397	401	71	0
f	Facebook	FI	Finland	Basmah		137973986840264	Facebook	20	1	2209	471	19	0
f	Facebook	FI	Finland	5Pillars	5 Pillars	490858150969676	Facebook	2	1	2171	1085	32	8
f	Facebook	FI	Finland	Soviet Visuals		1160495674016675	Facebook	21	1	2027	406	19	0
f	Facebook	FI	Finland	Oma ilmastokokous		332573340716964	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Matti Pussinen		2427849514116221	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Veera Willman		340545966026291	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Nelli Nevala		1370991796298310	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Richard Andersson - Piraattipuolue		1132366116893135	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Satu Jaatinen Eduskuntaan Hämeestä: Järjen ääni Sydämen asialla		611696415923639	Facebook	2	1	1998	0	229	0
f	Facebook	FI	Finland	Varsinais-Suomen Keskusta		170620476312208	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Anna-Kaisa Ikonen		702356763280707	Facebook	2	1	1998	0	176	0
f	Facebook	FI	Finland	Farö		394837154049952	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Helsingin Vasemmistonuoret		771403169579865	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Mika Pietilä - eduskuntavaaliehdokas		102870313576201	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Juha-Pekka Rusanen		1059456500783143	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Calle Viteli, Perussuomalainen, Helsinki		1697364417190900	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Faisa Egge		748505938637904	Facebook	2	1	1998	0	176	0
f	Facebook	FI	Finland	Henri Ramberg - ehdolla eduskuntaan 2019		1698041120459287	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Minna Karvonen		311176426363089	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	Grönt är skönt		912991628781742	Facebook	2	1	1998	0	198	0
f	Facebook	FI	Finland	BF Bamboo Family		856853914652331	Facebook	2	1	1997	0	197	0
f	Facebook	FI	Finland	Kaj Turunen		990458381161278	Facebook	2	1	1997	0	198	0
f	Facebook	FI	Finland	Less Saves The Planet		222697015050981	Facebook	2	1	1989	991	4	0
f	Facebook	FI	Finland	SuperBee Wax Wraps		207082576296571	Facebook	7	1	1955	558	29	6
f	Facebook	FI	Finland	Laura Ala-Kokko		115745171909257	Facebook	2	1	1930	0	191	0
f	Facebook	FI	Finland	Democracy Alive		277008469606499	Facebook	1	1	1896	948	9	1
f	Facebook	FI	Finland	PRTG Network Monitor		142261582465552	Facebook	5	1	1750	528	15	2
f	Facebook	FI	Finland	Giving Brush		1945237355733646	Facebook	28	1	1679	365	24	1
f	Facebook	FI	Finland	Webflow		149158061793615	Facebook	2	1	1655	394	22	4
f	Facebook	FI	Finland	The Epoch		218371925673146	Facebook	6	1	1625	405	4	0
f	Facebook	FI	Finland	Arte		656089814494677	Facebook	9	1	1604	646	11	0
f	Facebook	FI	Finland	The Sorgentian		999473843569108	Facebook	1	1	1602	641	1	0
f	Facebook	FI	Finland	Europe Together		140105536131109	Facebook	1	1	1546	773	7	1
f	Facebook	FI	Finland	YOU.and.EU		250361215678222	Facebook	5	1	1531	372	14	0
f	Facebook	FI	Finland	Talking Europe		316028505828375	Facebook	3	1	1468	727	7	1
f	Facebook	FI	Finland	FontBundles.net		1653056048283270	Facebook	3	1	1463	584	6	1
f	Facebook	FI	Finland	Hardox		750155358330748	Facebook	3	1	1373	252	32	0
f	Facebook	FI	Finland	Le Monde		14892757589	Facebook	27	1	1353	503	5	0
f	Facebook	FI	Finland	Rättighetscentrum Norrbotten		154313704727539	Facebook	1	1	1282	641	2	0
f	Facebook	FI	Finland	Прибыльные известия		563621860696849	Facebook	4	1	1274	299	7	1
f	Facebook	FI	Finland	Matthew Hussey		525275707491504	Facebook	7	1	1255	504	10	2
f	Facebook	FI	Finland	Holzkern		550085078491459	Facebook	5	1	1240	483	10	4
f	Facebook	FI	Finland	On Your Sleeve	ON YOUR SLEEVE	247943179229148	Facebook	15	1	1224	287	6	0
f	Facebook	FI	Finland	Collision Conf		205093963028353	Facebook	10	1	1212	408	21	0
f	Facebook	FI	Finland	Fibrenew International		108329495874655	Facebook	2	1	1202	481	21	10
f	Facebook	FI	Finland	Wageningen University & Research		128618593840392	Facebook	1	1	1184	236	2	0
f	Facebook	FI	Finland	Climate-KIC		403370709744295	Facebook	2	1	1183	501	2	1
f	Facebook	FI	Finland	Cramo Group		282285328844	Facebook	1	1	1162	232	10	2
f	Facebook	FI	Finland	γυρίζουμε		278308089460720	Facebook	6	1	1083	404	10	2
f	Facebook	FI	Finland	I Hate Bernie Sanders		105344429817836	Facebook	2	1	1066	533	7	1
f	Facebook	FI	Finland	Plastic Free World Conference		360115584759099	Facebook	2	1	1041	0	119	0
f	Facebook	FI	Finland	Shopawra		733947680013655	Facebook	3	1	1041	186	13	0
f	Facebook	FI	Finland	eToro		193863317737	Facebook	15	1	1029	378	3	0
f	Facebook	FI	Finland	Jah Happy Life		1744645559132653	Facebook	1	1	1018	203	2	0
f	Facebook	FI	Finland	Convention on Elimination of all forms of Discrimination Against Men CEDAM		390422101527006	Facebook	1	1	1016	203	17	0
f	Facebook	FI	Finland	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	4	1	1007	417	8	1
f	Facebook	FI	Finland	Born Free Foundation	Born Free Foundation	161028272789	Facebook	2	1	1005	456	5	0
f	Facebook	FI	Finland	Joku roti myös sivutoimisten opettajien työehtoihin		919049664922253	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Ville Jalovaara		426112290766419	Facebook	1	1	999	0	88	0
f	Facebook	FI	Finland	3+1 -ryhmä		1590058981022452	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Voimamies Mika"el toro"Törrö		1868189470171158	Facebook	1	1	999	0	88	0
f	Facebook	FI	Finland	Thomas Snellman		546280822562874	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Guerilla Films		2024615367629395	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	MonaLiiku		177925635665772	Facebook	1	1	999	0	88	0
f	Facebook	FI	Finland	Liberalerna på Åland		116348448402875	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kim Berg		195963937202179	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Anna Korkman		156454965275876	Facebook	1	1	999	0	88	0
f	Facebook	FI	Finland	Juhana Lähdesmäki Eduskuntaan		295576507787572	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Joonas Soukkio		1236815546372105	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Suomen ylioppilaskuntien liitto (SYL)		287545521617	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kristian Rehnström		271410273726997	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Miina-Anniina Heiskanen		394248284266051	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Pilvi Kärkelä - eduskuntavaaliehdokas		921990977841509	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Keski-Suomen Keskusta		307644883139	Facebook	1	1	999	0	98	0
f	Facebook	FI	Finland	Mari Kauhaniemi		327382680988485	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Tuulia Pitkänen		315755591931471	Facebook	1	1	999	0	88	0
f	Facebook	FI	Finland	Sari Jokinen		574084416060837	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Vastustamme Pakolaisten Vastaanottokeskusta Seinäjoelle		1706374866251399	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kimmo Kiljunen		370398429801255	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Eduskuntavaaliehdokas Nora Stenvall		1990936247871155	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Tere Sammallahti		1418717018381086	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Joni Tikka Uusimaa 35		2235322540118336	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	7OMEK		2000619943333592	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Sari Multala		1141161635903084	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Floreria Lizette Mty		2110574292359698	Facebook	1	1	999	0	4	0
f	Facebook	FI	Finland	Kenth Nedergård - sfp		1520439908088463	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Harri Jaskari		1502705619999831	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Erkki Jalmari Salama, kunnallispoliitikko		339090483620856	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Vantaan Vasemmisto		185379788225991	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Rauno Taskinen Eduskuntaan 2019		2365048243719909	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Poliitikko Henri Nieminen		357744388285980	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Marjo Simpura,251. Liike Nyt		616048608819695	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Noora Juvonen		328147454615842	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kikkis Mikkola Eduskuntaan		1229660440487926	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Nuorisoasuntoliitto ry		119704251443292	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Tuula Närvä Vihreät De Gröna		259509214475899	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kimmo Moilanen - Seitsemän tähden liike		311512286162092	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Eduskuntavaaliehdokas 2019 VIRPI KARHU		304790466605221	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Nanna Rosengård		373821350115315	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Espoon Vihreät		105097106241417	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Lea Sairanen		587075494835347	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Tapio Puolimatka		334662953824958	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Ariturvaa		2418052455148076	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Helsingin Demarinaiset		168825563327317	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Anu Oksanen		1011349838997992	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Ajatuksia kaupungista		468823020200529	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Eva Biaudet		353529514857561	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Helsingin YK-nuoret ry/ UN Youth of Helsinki		373981445959918	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Janne Malkamäki, ehdolla eduskuntaan 2019		2207586016162986	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Hejco työvaatteet		215092232209000	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Kauneuspilkku Helsinki		1940551032643117	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	USKOT-foorumi		1609073132649300	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Aila		196787204541798	Facebook	1	1	999	0	99	0
f	Facebook	FI	Finland	Lena Wiksten, Itsenäisyyspuolue - Självständighetspartiet		786059891464152	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	Veritas Eläkevakuutus		634350170009215	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	P&T Finland		218270014882319	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	Wille Dahl - Piraattipuolue		308765006332595	Facebook	1	1	998	0	88	0
f	Facebook	FI	Finland	Sfp i Närpes		339696479393201	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	Mikko Jokipii eduskuntaan #66		1259115350792803	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	SFP i Egentliga Finland / RKP Varsinais-Suomi		169404349771683	Facebook	1	1	998	0	99	0
f	Facebook	FI	Finland	Jarmo Humalajoki - Poliitikko		1824143601175874	Facebook	1	1	998	0	98	0
f	Facebook	FI	Finland	Kari Salmi		2269962146591079	Facebook	1	1	995	0	98	0
f	Facebook	FI	Finland	NemVentures		454087858339194	Facebook	1	1	993	198	17	0
f	Facebook	FI	Finland	European Commission		107898832590939	Facebook	6	1	992	495	4	1
f	Facebook	FI	Finland	puheenaihe.fi		1186458188110366	Facebook	1	1	987	0	97	0
f	Facebook	FI	Finland	Eve Rämö		493736270642496	Facebook	1	1	955	0	94	0
f	Facebook	FI	Finland	Eva-Lena Gästrin		572374492957488	Facebook	1	1	936	0	92	0
f	Facebook	FI	Finland	European Youth		130456876990360	Facebook	2	1	911	455	2	0
f	Facebook	FI	Finland	Erasmus Student Network		25226723130	Facebook	2	1	840	420	0	0
f	Facebook	FI	Finland	Petra De Sutter		372776579930604	Facebook	1	1	821	410	4	0
f	Facebook	FI	Finland	BonneGueule		140324089470	Facebook	4	1	803	387	3	0
f	Facebook	FI	Finland	World Bank		153371894688575	Facebook	20	1	796	298	2	0
f	Facebook	FI	Finland	ALDE CoR - Liberals and Democrats in the European Committee of the Regions		1033827283344362	Facebook	1	1	775	155	7	1
f	Facebook	FI	Finland	Roland Utbult		124683600889658	Facebook	1	1	762	152	13	0
f	Facebook	FI	Finland	Proud of Our Pride		400548670511219	Facebook	41	1	710	177	3	0
f	Facebook	FI	Finland	LegacyFx		966644110116765	Facebook	3	1	706	353	1	0
f	Facebook	FI	Finland	The Bamboo Brush Society		1152885191422950	Facebook	16	1	663	246	2	0
f	Facebook	FI	Finland	Stora Enso		106059282770844	Facebook	2	1	646	129	2	0
f	Facebook	FI	Finland	Berlin Beer Week		789641531111955	Facebook	2	1	646	132	1	0
f	Facebook	FI	Finland	Wasabi -Learn Japanese Online-		1520460718232403	Facebook	7	1	629	243	4	1
f	Facebook	FI	Finland	TheLunicorn.com		468479336969399	Facebook	1	1	625	125	6	1
f	Facebook	FI	Finland	Ecosia		177765836610	Facebook	1	1	557	111	0	0
f	Facebook	FI	Finland	The Plastic Deed		536327566775614	Facebook	1	1	552	110	0	0
f	Facebook	FI	Finland	Pure Air Zone		348773265323533	Facebook	2	1	542	108	1	0
f	Facebook	FI	Finland	Europeana.eu		10261403667	Facebook	2	1	536	218	0	0
f	Facebook	FI	Finland	Ami Horowitz		42597808880	Facebook	3	1	529	118	4	0
f	Facebook	FI	Finland	Guitar Lovers		203855170399686	Facebook	2	1	520	183	6	0
f	Facebook	FI	Finland	LIKE APP		272972103180159	Facebook	1	1	516	206	0	0
f	Facebook	FI	Finland	GUE/NGL		164355333623231	Facebook	2	1	515	210	3	0
f	Facebook	FI	Finland	YOGA BURN		146316959083110	Facebook	6	1	501	107	4	0
f	Facebook	FI	Finland	World Jewish Congress		130945114804	Facebook	1	1	486	243	1	0
f	Facebook	FI	Finland	Centre of Excellence		761616163858631	Facebook	5	1	472	109	1	0
f	Facebook	FI	Finland	Elvis & Kresse		203332156348921	Facebook	3	1	450	149	5	1
f	Facebook	FI	Finland	Esri		211211155280	Facebook	4	1	444	102	5	0
f	Facebook	FI	Finland	Verv		560545637307176	Facebook	3	1	419	209	0	0
f	Facebook	FI	Finland	Avon Worldwide		216741958412414	Facebook	1	1	396	198	1	0
f	Facebook	FI	Finland	ARKET		138733209821465	Facebook	1	1	395	197	3	1
f	Facebook	FI	Finland	Exponea		437489159794764	Facebook	5	1	394	3	37	0
f	Facebook	FI	Finland	Smart Planet Project		310255966342565	Facebook	3	1	393	0	38	0
f	Facebook	FI	Finland	Tuunes		992176580926495	Facebook	5	1	390	89	1	0
f	Facebook	FI	Finland	KTREW Tattoo		325901597566419	Facebook	1	1	384	76	0	0
f	Facebook	FI	Finland	Lime Shop Online		790946694613780	Facebook	18	1	369	85	8	0
f	Facebook	FI	Finland	The Palestine Institute for Public Diplomacy		158233651450504	Facebook	1	1	354	177	0	0
f	Facebook	FI	Finland	Acid Reign		36593342027	Facebook	1	1	353	70	0	0
f	Facebook	FI	Finland	GOOD		2169416540037488	Facebook	1	1	344	68	0	0
f	Facebook	FI	Finland	EPP Group in the European Committee of the Regions		200559876664896	Facebook	3	1	338	67	3	0
f	Facebook	FI	Finland	Protection of Animals		130045060873751	Facebook	13	1	334	54	10	0
f	Facebook	FI	Finland	Best Tech Crowdfunding Videos		615071652029076	Facebook	14	1	332	1	28	0
f	Facebook	FI	Finland	SBS Australia		68043178685	Facebook	1	1	297	148	0	0
f	Facebook	FI	Finland	packiteco		1331461700293350	Facebook	2	1	284	56	0	0
f	Facebook	FI	Finland	BA Photography		149419502157611	Facebook	1	1	280	56	2	0
f	Facebook	FI	Finland	Milaap		315603771494	Facebook	19	1	277	77	0	0
f	Facebook	FI	Finland	Animal Matters	Animal Matters	1439364926329185	Facebook	5	1	275	69	0	0
f	Facebook	FI	Finland	34 South Tours		479601395466058	Facebook	2	1	268	53	1	0
f	Facebook	FI	Finland	Fresenius Kabi		1352874084790500	Facebook	1	1	265	53	2	0
f	Facebook	FI	Finland	Tanel Jäppinen		2109572339365575	Facebook	2	1	250	123	2	0
f	Facebook	FI	Finland	Traxsource		67579939495	Facebook	3	1	249	48	0	0
f	Facebook	FI	Finland	Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	11	1	247	86	1	0
f	Facebook	FI	Finland	Trending Today		311683089314196	Facebook	7	1	245	70	9	0
f	Facebook	FI	Finland	Stanford Graduate School of Business		208357009185713	Facebook	4	1	244	48	0	0
f	Facebook	FI	Finland	European Action Week Against Racism		1224138274394269	Facebook	1	1	242	48	0	0
f	Facebook	FI	Finland	مفوضية اللاجئين		188842724507690	Facebook	20	1	240	65	4	0
f	Facebook	FI	Finland	Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	238	119	0	0
f	Facebook	FI	Finland	ALDE Group – Liberals and Democrats in the European Parliament		123910440019	Facebook	2	1	236	118	1	0
f	Facebook	FI	Finland	Quotes		1881150392198555	Facebook	2	1	235	110	0	0
f	Facebook	FI	Finland	Foodpowerr		625107021262384	Facebook	3	1	233	44	2	0
f	Facebook	FI	Finland	Schwarzkopf Professional		150101695010185	Facebook	3	1	231	47	0	0
f	Facebook	FI	Finland	riskmethods		709334272544030	Facebook	1	1	230	46	0	0
f	Facebook	FI	Finland	Huawei Europe		1709278142683543	Facebook	1	1	227	114	0	0
f	Facebook	FI	Finland	UNICEF		68793499001	Facebook	2	1	221	88	0	0
f	Facebook	FI	Finland	EIT InnoEnergy		344038838945608	Facebook	4	1	218	80	1	0
f	Facebook	FI	Finland	Stoke Travel		193334324519	Facebook	1	1	218	109	0	0
f	Facebook	FI	Finland	Ambassador of Islam		2121543634600149	Facebook	1	1	211	42	0	0
f	Facebook	FI	Finland	Council of Europe - Directorate General Human Rights and Rule of Law		315160671967064	Facebook	13	1	210	61	5	0
f	Facebook	FI	Finland	Orbex		1415953441956155	Facebook	3	1	210	42	1	0
f	Facebook	FI	Finland	NATO Strategic Communications Centre of Excellence		1456516717932002	Facebook	1	1	210	105	0	0
f	Facebook	FI	Finland	Create.Refresh	Create.Refresh	1736881926615141	Facebook	4	1	204	97	0	0
f	Facebook	FI	Finland	Streetpit		658189304534663	Facebook	1	1	199	99	0	0
f	Facebook	FI	Finland	World Youth Academy		155365641152627	Facebook	1	1	197	39	0	0
f	Facebook	FI	Finland	Melba Culp		902971599738051	Facebook	11	1	194	88	0	0
f	Facebook	FI	Finland	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	10	1	191	67	1	0
f	Facebook	FI	Finland	Égard Watch Company		285409498185123	Facebook	6	1	181	36	3	0
f	Facebook	FI	Finland	East Meet East		565982140109779	Facebook	1	1	180	90	0	0
f	Facebook	FI	Finland	Xytro		703407660061560	Facebook	2	1	179	89	7	1
f	Facebook	FI	Finland	Gadgets Hype		373386893086224	Facebook	1	1	176	35	1	0
f	Facebook	FI	Finland	Feminn		1831978070233335	Facebook	3	1	174	80	1	0
f	Facebook	FI	Finland	Proriott		3097198860306172	Facebook	2	1	174	46	1	0
f	Facebook	FI	Finland	Européens Sans Frontières		668031516635463	Facebook	6	1	173	73	0	0
f	Facebook	FI	Finland	MmosWorld		1262271977168621	Facebook	1	1	173	87	0	0
f	Facebook	FI	Finland	Mabox Cosmetics		201346000581479	Facebook	3	1	166	31	2	0
f	Facebook	FI	Finland	Love the Sea		243073559696147	Facebook	1	1	165	33	2	0
f	Facebook	FI	Finland	Gazeta Wyborcza		63563473556	Facebook	8	1	164	33	0	0
f	Facebook	FI	Finland	Nyt Europa		284571169850	Facebook	1	1	161	32	0	0
f	Facebook	FI	Finland	BrightThis		1783515391737857	Facebook	1	1	158	31	2	0
f	Facebook	FI	Finland	Culture Concepts		2014883275418790	Facebook	13	1	153	59	4	0
f	Facebook	FI	Finland	Tafani's		306374169790036	Facebook	12	1	146	5	1	0
f	Facebook	FI	Finland	LGBTstyle		839131319627314	Facebook	23	1	145	16	7	0
f	Facebook	FI	Finland	China Xinhua News		338109312883186	Facebook	2	1	145	71	0	0
f	Facebook	FI	Finland	SV4IE		2246467545588430	Facebook	1	1	144	72	0	0
f	Facebook	FI	Finland	Arcticus		1963942027266663	Facebook	2	1	144	55	5	0
f	Facebook	FI	Finland	LO Sverige		163820136238	Facebook	3	1	142	58	1	0
f	Facebook	FI	Finland	eutopia		1407046686105940	Facebook	2	1	141	1	0	0
f	Facebook	FI	Finland	Busech Shopping		297339700960830	Facebook	5	1	139	48	1	0
f	Facebook	FI	Finland	Världen Brinner		426871007523894	Facebook	3	1	134	24	0	0
f	Facebook	FI	Finland	Scoutshirts		1805046789751195	Facebook	2	1	133	46	1	0
f	Facebook	FI	Finland	Twich Tube		325156801625099	Facebook	2	1	132	0	11	0
f	Facebook	FI	Finland	Covet Fashion		411896405573584	Facebook	1	1	132	26	0	0
f	Facebook	FI	Finland	Trending in China		423670114403144	Facebook	1	1	128	51	0	0
f	Facebook	FI	Finland	RavenGrey		2422125708002014	Facebook	1	1	127	63	5	1
f	Facebook	FI	Finland	Abdur-Raheem McCarthy (عبدالرحيم مكارثي)	One Ummah	163303980381013	Facebook	1	1	125	25	1	0
f	Facebook	FI	Finland	Stonewall		18933990398	Facebook	2	1	125	25	1	0
f	Facebook	FI	Finland	Chug Bottles		1781974005205686	Facebook	1	1	125	62	0	0
f	Facebook	FI	Finland	Harvard Business Review		10423517786	Facebook	5	1	123	29	2	0
