platform_code_filter	platform_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	Facebook	XAMK - Kaakkois-Suomen ammattikorkeakoulu		1713318895550712	Facebook	29	1	396971	149000	3271	100
f	Facebook	Europarlamentar independent Cojocnean Stefan-Iulian		2280428812202738	Facebook	13	1	395987	91000	354	21
f	Facebook	Michał Korolko - profil publiczny	KKW Koalicja Europejska PO PSL SLD .N Zieloni (Michał Korolko)	334123340547325	Facebook	22	1	395978	91000	1251	186
f	Facebook	Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	143	1	395857	67000	14157	0
f	Facebook	FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	75	1	394925	124000	7425	0
f	Facebook	Ørsted		170902079673829	Facebook	19	1	393981	78000	5219	1031
f	Facebook	Basmah		137973986840264	Facebook	24	1	393976	144000	2827	178
f	Facebook	Fille Unique	Sébastien Jean-Pierre Paul Henri Gourdon	268836617151334	Facebook	24	1	392976	114000	3576	300
f	Facebook	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	12	1	391988	120000	2388	300
f	Facebook	Campagne nationale d’économie d’énergie		293095048144707	Facebook	12	1	391988	144000	7388	1600
f	Facebook	Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	39	1	391961	147000	4261	100
f	Facebook	Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	14	1	390986	84000	2986	400
f	Facebook	PNL Prahova		148993498505135	Facebook	14	1	389986	81000	627	84
f	Facebook	PNL Cluj		252950101538687	Facebook	22	1	389978	111000	709	63
f	Facebook	Joachim Brudziński		722625777782250	Facebook	12	1	387988	143000	857	209
f	Facebook	Rina Ronja Kari	Rina Ronja Kari	41763808759	Facebook	13	1	387987	140000	1617	348
f	Facebook	Giv Klimaet Lov		445657632847922	Facebook	13	1	387987	116000	5662	1566
f	Facebook	Paolo Borchia	Paolo Borchia	577383699442272	Facebook	9	1	386991	176000	2091	300
f	Facebook	FDP Düsseldorf	FDP Düsseldorf	318470087331	Facebook	13	1	386987	113000	3287	500
f	Facebook	Droit au logement pour tous		371289150023085	Facebook	14	1	386986	83000	1386	0
f	Facebook	Marek Ženíšek	TOP 09	523450094407778	Facebook	13	1	385987	110000	1359	307
f	Facebook	Tierschutz hier	Rudolf Görg 	2309063122705796	Facebook	17	1	385983	98000	4483	700
f	Facebook	ΜέΡΑ25		333635613794935	Facebook	11	1	384989	86000	1089	0
f	Facebook	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	13	1	384987	80000	1254	0
f	Facebook	FullUp		160098407696881	Facebook	70	1	384930	94000	8130	300
f	Facebook	I Love EU	Terence Brotheridge	396013737832767	Facebook	107	1	384893	70000	12258	0
f	Facebook	Beata Mazurek		564941230235866	Facebook	12	1	382988	139000	881	279
f	Facebook	Jacek Wilk		499646073441042	Facebook	13	1	381987	82000	671	93
f	Facebook	Κόμμα Δικαιοσύνης - ΟΑΔ	Michael Minas	404386316397983	Facebook	9	1	379991	115000	891	0
f	Facebook	XTB Online Trading		138239466852	Facebook	10	1	379990	85000	5990	1800
f	Facebook	Σταυρινούδη Μαρία	Maria Stavrinoudi	797036483652723	Facebook	14	1	377986	78000	1386	0
f	Facebook	Cameroun Le Débat Citoyen		326888558168792	Facebook	13	1	376987	78000	1145	0
f	Facebook	Programy do voleb	Štěpán Ryšavý - Programy do voleb	1033702273421005	Facebook	21	1	376979	119000	142	15
f	Facebook	PTB	PTB	53838654385	Facebook	7	1	375993	171000	1493	200
f	Facebook	Saoirse McHugh for MEP	Green Party Ireland	2242183922693730	Facebook	11	1	375989	81000	1089	0
f	Facebook	Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	12	1	375988	105000	3720	776
f	Facebook	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	17	1	375983	90000	1574	0
f	Facebook	Leeds for Europe	#ProjectHope	917165865086037	Facebook	6	1	374994	171000	2075	347
f	Facebook	Δημήτρης Παπαδάκης	Δημήτρης Παπαδάκης - Demetris Papadakis	1406872809567447	Facebook	11	1	374989	78000	1089	0
f	Facebook	Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	54	1	373946	87000	3282	200
f	Facebook	SPD Halle	SPD Halle (Saale)	219299761494261	Facebook	13	1	372987	77000	2087	200
f	Facebook	Jesús Santos	Unidas Podemos	1262476947185382	Facebook	24	1	372976	82000	3176	200
f	Facebook	Lars Chr. Lilleholt		1408142216156387	Facebook	92	1	371908	82000	8463	89
f	Facebook	Γιώργος Ξηραδάκης - Υποψήφιος Ευρωβουλευτής	George Xiradakis	300217683952795	Facebook	7	1	370993	140000	1482	200
f	Facebook	Tomáš Dentico, váš hlas rešpektovaný v Europarlamente	Skalnik Petr	1172318522948253	Facebook	16	1	370984	89000	1984	100
f	Facebook	Cláudia Monteiro de Aguiar		231164670253617	Facebook	6	1	369994	167000	594	0
f	Facebook	Θανάσης Χειμωνάς	Athanasios Cheimonas	244712512294546	Facebook	7	1	369993	140000	1493	200
f	Facebook	TalentRocket		375241642555673	Facebook	7	1	369993	164000	1493	200
f	Facebook	Finlands svenska socialdemokrater - FSD		174819292560785	Facebook	9	1	369991	80000	2091	300
f	Facebook	Małgorzata Sekuła-Szmajdzińska - kandydatka do Parlamentu Europejskiego	Katarzyna Kijakowska	420227048536701	Facebook	18	1	369982	107000	1531	279
f	Facebook	Sportmedfitness		1341435309204628	Facebook	29	1	367971	90000	3671	200
f	Facebook	Rishi Sunak	Rishi Sunak MP	1540198936249794	Facebook	16	1	365984	85000	3221	347
f	Facebook	Scottish Environment LINK	Scottish Environment LINK	442955795745050	Facebook	27	1	365973	79000	3093	0
f	Facebook	Hugues Bayet	Julien Fanuel 	538840262914740	Facebook	8	1	364992	106000	1192	100
f	Facebook	Ramblers Scotland	Ramblers Scotland	136198803072713	Facebook	8	1	364992	106000	916	0
f	Facebook	Greenpeace Česká republika	Greenpeace Česká republika	55876739776	Facebook	9	1	364991	103000	1223	244
f	Facebook	Dimitris Papadimoulis		283105465120884	Facebook	9	1	364991	76000	891	0
f	Facebook	First Investments		1363082423819663	Facebook	25	1	362975	109000	6335	1504
f	Facebook	AKEL Türkçe	ΑΚΕΛ - AKEL	811609932267686	Facebook	6	1	360994	162000	994	100
f	Facebook	Addendum		109044023134793	Facebook	11	1	360989	161000	2689	400
f	Facebook	TÊTU		9217671290	Facebook	16	1	360984	81000	1984	100
f	Facebook	Koen Geens	CD&V	294055357407926	Facebook	36	1	360964	102000	3964	100
f	Facebook	Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	41	1	360959	82000	4059	0
f	Facebook	Prime Énergie		426045577958757	Facebook	4	1	359996	165000	6596	1600
f	Facebook	300Gospodarka		913279165534005	Facebook	5	1	359995	165000	1766	488
f	Facebook	Centre of Excellence		761616163858631	Facebook	5	1	359995	135000	572	0
f	Facebook	Άρης Βέρρος, υποψήφιος Δήμαρχος Καβάλας, Συμπαράταξη Πολιτών		152123234823184	Facebook	6	1	359994	135000	1394	200
f	Facebook	Stefano Pasquino	Stefano Pasquino	540716416041137	Facebook	8	1	359992	75000	792	0
f	Facebook	България на Труда и Разума - БТР		709384432421964	Facebook	8	1	359992	75000	704	0
f	Facebook	bigFM		50957555959	Facebook	8	1	359992	102000	792	0
f	Facebook	Marek Plura		439160296154637	Facebook	8	1	359992	75000	792	0
f	Facebook	Massimo Paolucci	Massimo Paolucci	417241311803541	Facebook	14	1	359986	84000	1375	0
f	Facebook	Studyintheuk		170953716896026	Facebook	19	1	359981	80000	5416	810
f	Facebook	Jens Spahn	Jens Spahn	92576009043	Facebook	83	1	357917	68000	8617	100
f	Facebook	Ill Blu		364975316870610	Facebook	9	1	356991	101000	793	0
f	Facebook	Bronis Ropė		216419471860983	Facebook	10	1	356990	71000	990	0
f	Facebook	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	15	1	356985	83000	2597	300
f	Facebook	Nikolaj Bøgh	Nikolaj Bøgh	674034729594774	Facebook	16	1	356984	107000	2742	615
f	Facebook	Kresťanská únia		558882197954288	Facebook	16	1	356984	80000	2384	200
f	Facebook	Slöseriombudsmannen	Skattebetalarna	408171019221426	Facebook	38	1	356962	122000	1681	333
f	Facebook	Fairtrade Foundation	The Fairtrade Foundation	88845925295	Facebook	5	1	355995	161000	2540	810
f	Facebook	Rotterdam		336575811655	Facebook	6	1	355994	161000	1794	300
f	Facebook	Branislav Škripek		498701220263973	Facebook	15	1	355985	80000	1485	0
f	Facebook	Νικόλαος Δούκας - Nikolaos Doukas	Ν Δούκας	710946112632910	Facebook	20	1	355980	76000	1980	0
f	Facebook	tomanifesto.gr	Pavlos Pavlidis	1083717278496452	Facebook	35	1	355965	80000	3465	0
f	Facebook	Gian Carlo Muzzarelli per Modena	Gian Carlo Muzzarelli per Modena	647691558631437	Facebook	5	1	354995	161000	1695	300
f	Facebook	USR Maramureș	USR Maramureș	1750327845246533	Facebook	6	1	354994	131000	650	189
f	Facebook	Western University		7616007794	Facebook	6	1	354994	131000	924	132
f	Facebook	The Jewish Leadership Council	The Jewish Leadership Council	117103555036195	Facebook	7	1	354993	101000	9249	1851
f	Facebook	Sverigedemokraterna Malmö		167036616661188	Facebook	8	1	354992	71000	3286	657
f	Facebook	Adam Cyrański	Adam Jan Kądziela	407715332768236	Facebook	12	1	354988	86000	1299	255
f	Facebook	Jaroslav Paška	Pašková Juliana	480862355305905	Facebook	13	1	354987	83000	2087	200
f	Facebook	Evelyn Regner	SPÖ	291746820967544	Facebook	24	1	354976	88000	2376	0
f	Facebook	Amnesty International Danmark	Amnesty International Danmark	36664432940	Facebook	26	1	353974	74000	4682	977
f	Facebook	Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	45	1	353955	87000	4455	0
f	Facebook	Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	17	1	352983	76000	1683	0
f	Facebook	Asger Christensen i EU	Christensen Asger Bank Møller	1450750935146684	Facebook	19	1	352981	97000	1791	790
f	Facebook	FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	25	1	352975	106000	7275	1200
f	Facebook	Lega Nord Liga Veneta Provincia di Vicenza		282041905286580	Facebook	6	1	351994	130000	594	0
f	Facebook	Susanna Ceccardi	Susanna Ceccardi	257113927825642	Facebook	7	1	351993	130000	1893	300
f	Facebook	Toitumisnõustaja Erik Orgu		592673214085550	Facebook	7	1	351993	130000	1493	200
f	Facebook	Bert Maertens	N-VA	230657213955622	Facebook	14	1	351986	109000	2186	200
f	Facebook	Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	14	1	351986	82000	1786	100
f	Facebook	Nicola Beer		206866712830769	Facebook	66	1	351934	84000	7734	300
f	Facebook	J-TV: Jewish Ideas. Global Relevance.	Your Channel Media 	137764276558903	Facebook	4	1	350996	160000	1846	347
f	Facebook	Estremi Rimedi - Web Series		1888810884668917	Facebook	5	1	350995	130000	884	100
f	Facebook	Marius Bodea	Marius Bodea	1514760912172050	Facebook	13	1	350987	109000	606	84
f	Facebook	Παναγιώτης Σεντώνας - Panayiotis Sentonas		436419753766608	Facebook	14	1	350986	79000	1386	0
f	Facebook	Your Liberal Britain	Your Liberal Britain	1501847943457407	Facebook	44	1	350956	81000	5040	0
f	Facebook	Termometro Politico	Gianluca Borrelli	82340461611	Facebook	3	1	349997	160000	1097	200
f	Facebook	VICE Deutschland		434856276671984	Facebook	3	1	349997	160000	1597	600
f	Facebook	PLANSECUR		154750267921215	Facebook	3	1	349997	160000	1497	300
f	Facebook	Bristol for Europe	#ProjectHope	1564824773823879	Facebook	3	1	349997	160000	2310	810
f	Facebook	Women's Earth and Climate Action Network	Women's Earth and Climate Action Network (WECAN) International	153704007991524	Facebook	3	1	349997	160000	264	0
f	Facebook	BSH GmbH & Co.KG Zentrum für erneuerbare Energien		214526595274349	Facebook	3	1	349997	160000	1497	300
f	Facebook	Federación Socialista Asturiana FSA-PSOE	Federación Socialista Asturiana FSA-PSOE	48426568814	Facebook	4	1	349996	130000	1596	300
f	Facebook	Lucia Gurbáľová	KDH	281656152765874	Facebook	4	1	349996	130000	796	100
f	Facebook	Jürgen Todenhöfer		12084075837	Facebook	4	1	349996	130000	5296	1000
f	Facebook	Gitte Willumsen - Folketingskandidat for Venstre		1751959911736210	Facebook	4	1	349996	130000	1606	401
f	Facebook	Crystal Motor Company Ltd		401466883277912	Facebook	4	1	349996	160000	2309	462
f	Facebook	Alessandro Panza	Alessandro Panza	394832128017774	Facebook	5	1	349995	130000	1695	300
f	Facebook	Elections Présidentielles Européennes 2019	Jérémie Gonzague Jean-Baptiste Lefebvre 	1509275882541675	Facebook	6	1	349994	100000	2994	600
f	Facebook	Erika Jurinová	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	467066839986458	Facebook	6	1	349994	100000	1794	300
f	Facebook	Robert Farle	Robert Farle	1565754943752371	Facebook	6	1	349994	100000	2594	500
f	Facebook	Newcastle Helix	Newcastle Helix	1688486871233759	Facebook	6	1	349994	100000	3464	694
f	Facebook	sheikhnews.com	Sheikh Mohiuddin Ahmed	379294702085744	Facebook	7	1	349993	70000	801	0
f	Facebook	ActionAid Nederland		170725579702314	Facebook	30	1	349970	77000	2970	0
f	Facebook	Caio Mussolini		2393234914229651	Facebook	16	1	348984	78000	1358	0
f	Facebook	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	25	1	348975	78000	2453	0
f	Facebook	Craig Whittaker MP	Independent Parliamentary Standards Authority	992952320734045	Facebook	28	1	348972	80000	5984	694
f	Facebook	Linea Søgaard-Lidell	Søgaard-Lidell Linea	1002755833225691	Facebook	33	1	348967	92000	2539	642
f	Facebook	ProDG	ProDG	89846075866	Facebook	39	1	348961	101000	4661	200
f	Facebook	Sophie Løhde	Sophie Løhde	699619700116377	Facebook	16	1	346984	72000	4175	950
f	Facebook	Withington Ward Liberal Democrats	Manchester Withington Liberal Democrats	223624624659868	Facebook	25	1	346975	83000	3326	115
f	Facebook	Mike Mohring	CDU-Fraktion im Thüringer Landtag	188677361503511	Facebook	32	1	346968	73000	3968	200
f	Facebook	Elżbieta Łukacijewska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	271399596270991	Facebook	11	1	345989	138000	625	93
f	Facebook	Nekisi		2210586769194254	Facebook	16	1	345984	80000	1584	0
f	Facebook	Twitter		278029242253904	Facebook	15	1	344985	107000	2644	231
f	Facebook	Hello Sandy		56274514407	Facebook	24	1	344976	102000	360	58
f	Facebook	Johnny For Plymouth	Johnny Mercer 	938126169534790	Facebook	19	1	342981	89000	3102	231
f	Facebook	Live Communications for MEP Elections May 2019		962042630582450	Facebook	20	1	341980	110000	1980	0
f	Facebook	Farkas Gergely	Országgyűlés Hivatala Jobbik Frakció	428800467250448	Facebook	20	1	341980	67000	647	159
f	Facebook	Better Brexit	Better Brexit	456823584822825	Facebook	12	1	340988	104000	1837	115
f	Facebook	Westmorland and Lonsdale Conservatives	Westmorland and Lonsdale Conservative Association	157135178325014	Facebook	68	1	340932	83000	8253	115
f	Facebook	SPD Hamburg	SPD Hamburg	130273271119	Facebook	11	1	339989	77000	3889	700
f	Facebook	City of Chester Conservatives	City of Chester Conservatives	1330632286968061	Facebook	33	1	339967	138000	4822	578
f	Facebook	Touche pas à ma planète		2174582836142717	Facebook	79	1	339921	64000	8890	300
f	Facebook	Sensilab.it		561074557300658	Facebook	12	1	338988	160000	1988	200
f	Facebook	Mirosława Nykiel Posłanka na Sejm RP	Adam Jan Kądziela	150873051654314	Facebook	18	1	337982	88000	1438	255
f	Facebook	Volt Nederland		146644665960101	Facebook	22	1	337978	114000	3378	300
f	Facebook	Afrika Kontakt		194452460650048	Facebook	32	1	336968	81000	1897	441
f	Facebook	Alfredo Posteraro	SocialCom	408876889953275	Facebook	8	1	335992	136000	1592	200
f	Facebook	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	22	1	335978	97000	2578	100
f	Facebook	Notjust		1654288804621331	Facebook	7	1	334993	136000	2306	694
f	Facebook	Silvio Gandini	Silvio Gandini	432547143571744	Facebook	11	1	334989	73000	1489	100
f	Facebook	Tenerifegana	Coalición Canaria	1840231536105942	Facebook	15	1	333985	69000	3085	400
f	Facebook	Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	10	1	332990	132000	1237	89
f	Facebook	Petras Auštrevičius		1482024028702535	Facebook	11	1	332989	156000	1889	200
f	Facebook	Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	12	1	331988	72000	1188	0
f	Facebook	Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	7	1	330993	135000	878	314
f	Facebook	Jaak Madison	Madison Jaak	536519246456733	Facebook	11	1	330989	72000	1889	200
f	Facebook	Alperia		200474896635518	Facebook	13	1	330987	128000	6587	1100
f	Facebook	Soheila Fors		420594604736397	Facebook	15	1	330985	87000	813	296
f	Facebook	Jaydee		583861311967005	Facebook	24	1	330976	71000	4376	500
f	Facebook	ΗράκλειΟΝ αξίζει	Ηράκλειον Αξίζει	494815481050497	Facebook	8	1	329992	105000	792	0
f	Facebook	USR Sector 6	Uniunea Salvati Romania	1656475137918717	Facebook	9	1	329991	129000	733	252
f	Facebook	Civil Liberties Union for Europe		1424938757739868	Facebook	10	1	329990	72000	990	0
f	Facebook	Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	11	1	329989	96000	1889	200
f	Facebook	Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	13	1	329987	117000	1687	100
f	Facebook	Patryk Marjan		1224502281011628	Facebook	27	1	329973	86000	1273	162
f	Facebook	SPD Dresden	SPD Dresden	57318667478	Facebook	81	1	329919	72000	9619	400
f	Facebook	Giancarlo Cerrelli	Giancarlo Cerrelli 	721617177928574	Facebook	18	1	328982	83000	1782	0
f	Facebook	Fabio Candalice	Fabio Candalice	929896213793987	Facebook	21	1	328979	74000	2079	0
f	Facebook	Eurovoľby	Richard Sulik	2376963545647566	Facebook	104	1	328896	70000	10296	0
f	Facebook	David Pinto-Duschinsky for Hendon	The London Labour Party. 	437468390068879	Facebook	12	1	327988	71000	4151	694
f	Facebook	College voor de Rechten van de Mens		176804439190262	Facebook	18	1	327982	80000	2982	300
f	Facebook	Δύναμη Πολιτών Ηρακλείου	Δύναμη Πολιτών Hρακλείου	738724249495865	Facebook	10	1	326990	125000	990	0
f	Facebook	Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	26	1	326974	107000	2574	0
f	Facebook	Klimaschutz Campus Flensburg		169326740361757	Facebook	18	1	325982	112000	2582	200
f	Facebook	Fondo FASDA		1429383923849615	Facebook	28	1	325972	98000	2772	0
f	Facebook	Cheltenham Liberal Democrats	Cheltenham Liberal Democrats	176267409201041	Facebook	8	1	324992	101000	1379	115
f	Facebook	Menczer Tamás	Tamás Menczer	2074269302652716	Facebook	9	1	324991	71000	1129	235
f	Facebook	Partito Democratico Piemonte		347359068737044	Facebook	16	1	324984	77000	1584	0
f	Facebook	Toni Postius	Partit Demòcrata Lleida	1590048664636534	Facebook	21	1	324979	89000	2079	0
f	Facebook	Cllr Phil North	Cllr Phil North	354631794641366	Facebook	26	1	324974	74000	2978	0
f	Facebook	Socialter		121693529673	Facebook	55	1	324945	64000	5845	100
f	Facebook	Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	84	1	323916	77000	8316	0
f	Facebook	Mai Mercado		397094903687472	Facebook	111	1	323889	68000	2649	441
f	Facebook	Councillor John Leech	Manchester Withington Liberal Democrats	281392347872	Facebook	12	1	322988	67000	3689	578
