advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Alessandra Guatteri	Matteo Olivieri	452246258212300	Facebook	50_100	50 - 100	5	1	77	15	1	0
Ralf Lottermann - Für den Wormser Stadtrat	Ralf Lottermann	364491737725008	Facebook	50_100	50 - 100	3	1	77	34	0	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	50_100	50 - 100	3	1	77	34	0	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	50_100	50 - 100	9	1	77	12	2	0
Stefano Ciccone con La Sinistra al Parlamento Europeo	Stefano Ciccone	2125577980861018	Facebook	50_100	50 - 100	4	1	77	24	1	0
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	50_100	50 - 100	4	1	77	24	1	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	50_100	50 - 100	4	1	77	24	1	0
Daniel Marinac		191781881583981	Facebook	50_100	50 - 100	2	1	75	0	6	0
SMER - SD Trnava	SMER - SD	288684228679617	Facebook	50_100	50 - 100	6	1	74	31	1	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	50_100	50 - 100	11	1	71	9	3	0
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	50_100	50 - 100	7	1	71	12	2	0
Podemos Región de Murcia	Podemos Región de Murcia	1405445633036784	Facebook	50_100	50 - 100	14	1	71	15	4	0
Krajská organizácia Smer-SD Bratislava	SMER - SD	1475489046003379	Facebook	50_100	50 - 100	19	1	71	3	5	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	50_100	50 - 100	10	1	68	9	3	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	50_100	50 - 100	10	1	68	9	3	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	50_100	50 - 100	6	1	68	12	1	0
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	50_100	50 - 100	5	1	68	21	1	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	50_100	50 - 100	10	1	68	9	3	0
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	50_100	50 - 100	10	1	68	9	3	0
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	50_100	50 - 100	5	1	68	21	1	0
SMER - SD Bratislava II.	SMER - SD	2442542622447106	Facebook	50_100	50 - 100	5	1	68	21	1	0
SPD Wandsbek	Andre Schneider	182588003457	Facebook	50_100	50 - 100	18	1	68	3	5	0
Frank Psaila	Frank Psaila	458318884361628	Facebook	50_100	50 - 100	4	1	65	21	1	0
Демократична България	Демократична България	995342840629890	Facebook	50_100	50 - 100	3	1	65	31	0	0
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	50_100	50 - 100	3	1	65	31	0	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	50_100	50 - 100	5	1	65	12	1	0
Podemos Aranjuez	Unidas Podemos Aranjuez	248379842014595	Facebook	50_100	50 - 100	4	1	65	21	1	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	50_100	50 - 100	5	1	65	12	1	0
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	50_100	50 - 100	3	1	65	31	0	0
FDP Fraktion Bundestag	Fraktion der Freien Demokraten	341486659645594	Facebook	50_100	50 - 100	4	1	65	21	1	0
Antonio Castello	Antonio Castello	452764018806467	Facebook	50_100	50 - 100	3	1	65	31	0	0
DIE LINKE	DIE LINKE	47694585682	Facebook	50_100	50 - 100	3	1	62	21	0	0
Marco Racca	Marco Racca	1568071770119902	Facebook	50_100	50 - 100	12	1	62	6	3	0
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	50_100	50 - 100	2	1	62	31	0	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	50_100	50 - 100	3	1	62	21	0	0
Deirdre Clune MEP	Deirdre Clune MEP	516116248507364	Facebook	50_100	50 - 100	3	1	62	21	0	0
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	50_100	50 - 100	2	1	62	31	0	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	50_100	50 - 100	4	1	62	12	1	0
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	50_100	50 - 100	2	1	62	31	0	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	50_100	50 - 100	4	1	62	12	1	0
Málaga Ahora	Málaga Ahora	781552348595473	Facebook	50_100	50 - 100	4	1	62	12	1	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	50_100	50 - 100	4	1	62	12	1	0
Arbeitnehmer und Rentner Union ARU	Peter Otto Arthur Rippler 	408239062653173	Facebook	50_100	50 - 100	3	1	62	21	0	0
Mladí Sociálni Demokrati	Mladí sociálni demokrati	582911831720503	Facebook	50_100	50 - 100	2	1	62	31	0	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	50_100	50 - 100	4	1	62	12	1	0
Popolo della Famiglia - Lazio	Guido Pianeselli 	356312904827073	Facebook	50_100	50 - 100	2	1	62	31	0	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	50_100	50 - 100	4	1	62	12	1	0
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	50_100	50 - 100	3	1	62	21	0	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	50_100	50 - 100	8	1	62	9	2	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	50_100	50 - 100	6	1	56	9	1	0
SMER - SD Námestovo	SMER - SD	177188103222276	Facebook	50_100	50 - 100	6	1	56	9	1	0
Grüne Jugend Baden-Württemberg	GRÜNE JUGEND Baden-Württemberg	139278729445697	Facebook	50_100	50 - 100	6	1	56	9	1	0
AfD Rheinland-Pfalz	AfD Rheinland-Pfalz	162707793881819	Facebook	50_100	50 - 100	10	1	55	6	3	0
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	50_100	50 - 100	4	1	52	18	1	0
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	50_100	50 - 100	5	1	52	9	1	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	50_100	50 - 100	5	1	52	9	1	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	50_100	50 - 100	5	1	52	9	1	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	50_100	50 - 100	5	1	52	9	1	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	50_100	50 - 100	4	1	52	18	1	0
GroenLinks	GroenLinks	175740570505	Facebook	50_100	50 - 100	7	1	49	15	2	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	50_100	50 - 100	4	1	49	9	1	0
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	50_100	50 - 100	3	1	49	18	0	0
Wee2050 / Nee2015	Wee2050 / Nee2015	889354561125041	Facebook	50_100	50 - 100	3	1	49	18	0	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	50_100	50 - 100	16	1	49	0	4	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	50_100	50 - 100	4	1	49	9	1	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	50_100	50 - 100	4	1	49	9	1	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	50_100	50 - 100	4	1	49	9	1	0
Bayernpartei	Bayernpartei	78309442751	Facebook	50_100	50 - 100	3	1	49	18	0	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	50_100	50 - 100	4	1	49	9	1	0
Simon Lejeune	Lejuene Simon Paul F	1721305591241017	Facebook	50_100	50 - 100	4	1	49	9	1	0
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	50_100	50 - 100	3	1	49	18	0	0
SMER - SD Bytča	SMER - SD	820946898273815	Facebook	50_100	50 - 100	8	1	49	6	2	0
Smer - SD Liptovský Mikuláš	SMER - SD	1675423392784411	Facebook	50_100	50 - 100	4	1	49	9	1	0
Cosimo Guccione per Firenze	Cosimo Guccione	1425237984394334	Facebook	50_100	50 - 100	4	1	49	9	1	0
ΣΥΜΠΟΛΙΤΕΙΑ	Dimitra Kehagia	748401935189589	Facebook	50_100	50 - 100	3	1	49	18	0	0
Triin Saag	Saag Triin	2012394932389774	Facebook	50_100	50 - 100	3	1	49	18	0	0
Wouter Vermeersch	Vlaams Belang	1819099895078637	Facebook	50_100	50 - 100	3	1	49	18	0	0
Denise McMorrow for Dublin 2019	Mc Morrow Denise	438930423601172	Facebook	50_100	50 - 100	4	1	49	9	1	0
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	50_100	50 - 100	3	1	49	18	0	0
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	50_100	50 - 100	2	1	46	18	0	0
Blaine Gaffney	Blaine O' Gamhna	371962112988652	Facebook	50_100	50 - 100	2	1	46	18	0	0
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	50_100	50 - 100	2	1	46	18	0	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	50_100	50 - 100	3	1	46	9	0	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	50_100	50 - 100	3	1	46	9	0	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	50_100	50 - 100	2	1	46	18	0	0
VoteEuropa - France	Jules Nicolas André Bejot 	2031732090462417	Facebook	50_100	50 - 100	2	1	46	18	0	0
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	50_100	50 - 100	2	1	46	18	0	0
VVD	VVD	121264564551002	Facebook	50_100	50 - 100	2	1	46	18	0	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	50_100	50 - 100	3	1	46	9	0	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	50_100	50 - 100	3	1	46	9	0	0
SMER - SD Rožňava	SMER - SD	1117830388404517	Facebook	50_100	50 - 100	7	1	46	6	2	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	50_100	50 - 100	3	1	46	9	0	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	50_100	50 - 100	3	1	46	9	0	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	50_100	50 - 100	2	1	46	18	0	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	50_100	50 - 100	2	1	46	18	0	0
Michele Facci	Alessandro Buscaroli	181747745203690	Facebook	50_100	50 - 100	2	1	46	18	0	0
Genova che osa	Genova che osa	1538926219695299	Facebook	50_100	50 - 100	2	1	46	18	0	0
SMER - SD Kežmarok	SMER - SD	1186715744835652	Facebook	50_100	50 - 100	7	1	46	6	2	0
Jurgen Vanlerberghe	Vanlerberghe Jurgen Maurits P	1664229433634791	Facebook	50_100	50 - 100	2	1	46	18	0	0
JUDr. Miroslav Radačovský, ex sudca - kandidát na poslanca EP	Radačovský Michal	730919327293761	Facebook	50_100	50 - 100	2	1	46	18	0	0
SMER - SD Dolný Kubín	SMER - SD	2313329688734081	Facebook	50_100	50 - 100	7	1	46	6	2	0
Civica Asolo - Edoardo Bernini Sindaco	Edoardo Bernini	423376741559971	Facebook	50_100	50 - 100	3	1	46	9	0	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	50_100	50 - 100	2	1	46	18	0	0
Anton Martvoň	Martvon Anton	351452264866192	Facebook	50_100	50 - 100	3	1	46	9	0	0
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	50_100	50 - 100	2	1	46	18	0	0
Janez Janša	SDS - Slovenska demokratska stranka	32585228571	Facebook	50_100	50 - 100	2	1	46	18	0	0
Luca Di Egidio	Luca Di Egidio	993724994029066	Facebook	50_100	50 - 100	2	1	46	18	0	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	50_100	50 - 100	2	1	46	18	0	0
Marzio Olivero	Marzio Olivero 	1226060420905435	Facebook	50_100	50 - 100	3	1	46	9	0	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	50_100	50 - 100	2	1	46	18	0	0
GoodJobs	GoodJobs	1004883576238809	Facebook	50_100	50 - 100	3	1	46	9	0	0
Assieme per Cambiare	Remo Zaminato	685647088140579	Facebook	50_100	50 - 100	6	1	43	6	1	0
FDP Friedrichshain-Kreuzberg	Lenhart Frank	173450889377945	Facebook	50_100	50 - 100	14	1	43	0	4	0
Somos Alcalá	Somos Alcalá	691838637600242	Facebook	50_100	50 - 100	6	1	43	6	1	0
SMER - SD Hlohovec	SMER - SD	2353427934938089	Facebook	50_100	50 - 100	6	1	43	6	1	0
SMER - SD Levice	SMER - SD	642598419141100	Facebook	50_100	50 - 100	6	1	43	6	1	0
SMER - SD Rimavská Sobota	SMER - SD	440895260043999	Facebook	50_100	50 - 100	6	1	43	6	1	0
Partito Democratico Rivoli	Partito Democratico Rivoli	710427272382861	Facebook	50_100	50 - 100	14	1	43	0	4	0
Francis Zammit Dimech	Francis Zammit Dimech	117406495021568	Facebook	50_100	50 - 100	5	1	40	6	1	0
Petra Schulze Steinen	Schulze-Steinen Petra Elina Marjatta	266912807301110	Facebook	50_100	50 - 100	5	1	40	6	1	0
Μανώλης Γλυνός	Emmanouil Glynos	968742453313048	Facebook	50_100	50 - 100	5	1	40	6	1	0
SMER - SD Detva	SMER - SD	2513636038682291	Facebook	50_100	50 - 100	5	1	40	6	1	0
SMER - SD Nové Mesto nad Váhom	SMER - SD	181134666123439	Facebook	50_100	50 - 100	5	1	40	6	1	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	50_100	50 - 100	5	1	40	6	1	0
Linke Kinonacht	Andreas Böttger	1419627234952559	Facebook	50_100	50 - 100	5	1	40	6	1	0
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	50_100	50 - 100	3	1	37	15	0	0
Stato Moderno Solidale SMS	Silvana Arbia	328435687818104	Facebook	50_100	50 - 100	4	1	37	6	1	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	50_100	50 - 100	4	1	37	6	1	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	50_100	50 - 100	8	1	37	3	2	0
Alternative für Deutschland Mayen-Koblenz	Alternative für Deutschland Mayen-Koblenz	160882790765796	Facebook	50_100	50 - 100	8	1	37	3	2	0
Enrico Kreft	SPD Schleswig-Holstein	609789889035057	Facebook	50_100	50 - 100	4	1	37	6	1	0
Kulturpunkt.hr		89410579392	Facebook	50_100	50 - 100	1	1	37	0	3	0
Agrupación Municipal PSOE Huelva	Agrupación Municipal PSOE Huelva	372909479493645	Facebook	50_100	50 - 100	4	1	37	6	1	0
JU-Kreisverband Deggendorf	Stefan Johann Zitzelsberger	377562525780294	Facebook	50_100	50 - 100	4	1	37	6	1	0
БСП Русе - Мъдрост и ново начало		732480440438324	Facebook	50_100	50 - 100	1	1	37	0	3	0
SMER - SD Senec	SMER - SD	443054076275270	Facebook	50_100	50 - 100	4	1	37	6	1	0
SMER - SD Piešťany	SMER - SD	179235166342407	Facebook	50_100	50 - 100	4	1	37	6	1	0
SMER - SD Sabinov	SMER - SD	361303657832097	Facebook	50_100	50 - 100	4	1	37	6	1	0
SMER - SD Partizánske	SMER - SD	2358722241072685	Facebook	50_100	50 - 100	4	1	37	6	1	0
Pracownia Architektury Krajobrazu Anna Zbrzezna		510672049016743	Facebook	50_100	50 - 100	1	1	37	0	3	0
Monika Beňová	 Švec František	253595649968	Facebook	50_100	50 - 100	12	1	37	0	3	0
Hrvatske vijesti		286736758747850	Facebook	50_100	50 - 100	1	1	37	0	3	0
Paul Nolan - Social Democrats Meath East	King John	1838758749501583	Facebook	50_100	50 - 100	3	1	37	15	0	0
ВМРО Горна Оряховица		245988949432379	Facebook	50_100	50 - 100	1	1	37	0	3	0
Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	50_100	50 - 100	3	1	37	15	0	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	50_100	50 - 100	3	1	34	6	0	0
Hicham El Mzairh	Hicham El Mzairh	39050546817	Facebook	50_100	50 - 100	2	1	34	15	0	0
Politico Lab	Politico Lab	1092676900776165	Facebook	50_100	50 - 100	2	1	34	15	0	0
Roberta Rigon	Roberta Rigon 	152060405498608	Facebook	50_100	50 - 100	2	1	34	15	0	0
Avanti Insieme con Alberto Biancheri	Alberto Biancheri - Mandatario elettorale  Mauro Giancaterino	365574947366570	Facebook	50_100	50 - 100	2	1	34	15	0	0
LiSL Deutschland	Michael Kauch	223782884301813	Facebook	50_100	50 - 100	3	1	34	6	0	0
FDP Dortmund	Michael Kauch	423911207652417	Facebook	50_100	50 - 100	3	1	34	6	0	0
KSV Graz	KSV Graz	268242501289	Facebook	50_100	50 - 100	7	1	34	3	2	0
Simona Baldassarre	Simona Baldassarre	407861879769918	Facebook	50_100	50 - 100	3	1	34	6	0	0
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	50_100	50 - 100	2	1	34	15	0	0
Sergio Tommasini Sindaco	Sergio Tommasini Sindaco	220805388637106	Facebook	50_100	50 - 100	3	1	34	6	0	0
Cambiemos Orihuela	Cambiemos Orihuela - CLARO: Unidas Podemos	341229742754620	Facebook	50_100	50 - 100	2	1	34	15	0	0
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	50_100	50 - 100	3	1	34	6	0	0
Freie Demokraten Marburg-Biedenkopf	FDP Marburg-Biedenkopf	1809612912702100	Facebook	50_100	50 - 100	3	1	34	6	0	0
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	50_100	50 - 100	3	1	34	6	0	0
Movimento Cinque Stelle Folignano	Diego Di Ovidio	363976727107282	Facebook	50_100	50 - 100	3	1	34	6	0	0
SMER - SD Galanta	SMER - SD	289697235315754	Facebook	50_100	50 - 100	7	1	34	3	2	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	50_100	50 - 100	3	1	34	6	0	0
Fabrizio Puppo - Il tuo Sindaco	Fabrizio Puppo	2682574781968867	Facebook	50_100	50 - 100	3	1	34	6	0	0
SMER - SD Malacky	SMER - SD	589008741144982	Facebook	50_100	50 - 100	3	1	34	6	0	0
SMER - SD Senica	SMER - SD	364383564193603	Facebook	50_100	50 - 100	3	1	34	6	0	0
SMER - SD Spišská Nová Ves	SMER - SD	2037934426510909	Facebook	50_100	50 - 100	3	1	34	6	0	0
SPD Sachsen	SPD Sachsen	50169278122	Facebook	50_100	50 - 100	3	1	34	6	0	0
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	50_100	50 - 100	3	1	34	6	0	0
Izquierda Unida-Verdes de la Región de Murcia	Izquierda Unida-Verdes de la Región de Murcia	183160728395595	Facebook	50_100	50 - 100	3	1	34	6	0	0
Giacomo Galazzo	Giacomo Galazzo	338070350178263	Facebook	50_100	50 - 100	2	1	34	15	0	0
Priama Demokracia	Priama Demokracia	654142781268532	Facebook	50_100	50 - 100	3	1	34	6	0	0
Robert Farle	Robert Farle	1565754943752371	Facebook	50_100	50 - 100	2	1	34	15	0	0
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	50_100	50 - 100	3	1	34	6	0	0
Sammy Mahdi	Mahdi Sammy	1947077568914353	Facebook	50_100	50 - 100	3	1	34	6	0	0
Rudi Vervoort		75793785999	Facebook	50_100	50 - 100	2	1	34	15	0	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	50_100	50 - 100	1	1	31	15	0	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	50_100	50 - 100	2	1	31	6	0	0
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	50_100	50 - 100	1	1	31	15	0	0
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	50_100	50 - 100	1	1	31	15	0	0
Peter Gillo	Peter Gillo	578310722649724	Facebook	50_100	50 - 100	1	1	31	15	0	0
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	50_100	50 - 100	1	1	31	15	0	0
Jean-Claude Marcourt - Officiel	Gael René Lambinon	214672635464	Facebook	50_100	50 - 100	1	1	31	15	0	0
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	50_100	50 - 100	1	1	31	15	0	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	50_100	50 - 100	1	1	31	15	0	0
Andrea Tremaglia	Andrea Tremaglia	322495193464	Facebook	50_100	50 - 100	2	1	31	6	0	0
Josef Caruana	Josef Caruana	166617437361908	Facebook	50_100	50 - 100	2	1	31	6	0	0
1Europa	Peter Glawischnig	320389701908367	Facebook	50_100	50 - 100	2	1	31	6	0	0
Matteo Gagliasso	Matteo Gagliasso	1546887325441954	Facebook	50_100	50 - 100	2	1	31	6	0	0
Matteo Tosetto	Matteo Tosetto 	285899292122830	Facebook	50_100	50 - 100	2	1	31	6	0	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	50_100	50 - 100	2	1	31	6	0	0
Tomislav Stojak	Hrvatska narodna stranka - liberalni demokrati (HNS)	442201595870855	Facebook	50_100	50 - 100	2	1	31	6	0	0
Jeroen Lenaers	Jeroen Lenaers	316960281776479	Facebook	50_100	50 - 100	2	1	31	6	0	0
Die Grünen	Die Grünen	21759893033	Facebook	50_100	50 - 100	2	1	31	6	0	0
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	50_100	50 - 100	2	1	31	6	0	0
Camilla Laureti	Camilla Laureti	1718838531535765	Facebook	50_100	50 - 100	2	1	31	6	0	0
BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	108655285842827	Facebook	50_100	50 - 100	6	1	31	3	1	0
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	50_100	50 - 100	1	1	31	15	0	0
Wouter Beke	Wouter Beke	311935738907850	Facebook	50_100	50 - 100	1	1	31	15	0	0
Elena Mazzoni - Candidata Parlamento Europeo Circoscrizione Nord-Est	Elena Mazzoni 	2030992680362076	Facebook	50_100	50 - 100	2	1	31	6	0	0
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	50_100	50 - 100	1	1	31	15	0	0
Γιάννης Κωνσταντινίδης - Υποψήφιος Ευρωβουλευτής - Το Ποτάμι	Ioannis Konstantinidis	1621971371282707	Facebook	50_100	50 - 100	1	1	31	15	0	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	50_100	50 - 100	1	1	31	15	0	0
Grüne.Stadt.Erfurt	Marcus Neumann 	1443838832527925	Facebook	50_100	50 - 100	2	1	31	6	0	0
Roberta Fusari Sindaca	Comitato elettorale Roberta Fusari Sindaca	1021093474737387	Facebook	50_100	50 - 100	1	1	31	15	0	0
Gian Franco Uni	Gian Franco Uni	393361681500975	Facebook	50_100	50 - 100	2	1	31	6	0	0
Emiliano García-Page Sánchez	Emiliano García-Page Sánchez	131662690193032	Facebook	50_100	50 - 100	2	1	31	6	0	0
Esther de Lange	Esther de Lange	206205079489175	Facebook	50_100	50 - 100	1	1	31	15	0	0
SMER - SD Levoča	SMER - SD	346844056035624	Facebook	50_100	50 - 100	6	1	31	3	1	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	50_100	50 - 100	1	1	31	15	0	0
Europäisches Parlament Österreich	Europäisches Parlament Österreich	124468054313069	Facebook	50_100	50 - 100	1	1	31	15	0	0
Silvio Magliano - Un amico in Comune, in Regione	RedHab	121968754543798	Facebook	50_100	50 - 100	2	1	31	6	0	0
Claudia Pagliariccio	CasaPound Italia L'Aquila	1748593245471149	Facebook	50_100	50 - 100	2	1	31	6	0	0
Νίκος Χουντής-Nikos Chountis	Konstantinos Siampanopoulos	462603193829493	Facebook	50_100	50 - 100	1	1	31	15	0	0
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	50_100	50 - 100	2	1	31	6	0	0
FDP Filderstadt	Freie Demokraten Filderstadt	1470761319809502	Facebook	50_100	50 - 100	2	1	31	6	0	0
SMER - SD Dunajská Streda	SMER - SD	359895461548541	Facebook	50_100	50 - 100	10	1	31	0	3	0
Luca Rossi per la Regione Piemonte	The Flag srl	1505721276316265	Facebook	50_100	50 - 100	2	1	31	6	0	0
SMER - SD Banská Štiavnica	SMER - SD	328362754514551	Facebook	50_100	50 - 100	6	1	31	3	1	0
Mariastella Gelmini	Mariastella Gelmini	303531599691398	Facebook	50_100	50 - 100	1	1	31	15	0	0
Paola Natalicchio	Gianluca Martone	258195327693994	Facebook	50_100	50 - 100	2	1	31	6	0	0
Die Tiroler Grünen	Die Tiroler Grünen	112941499555	Facebook	50_100	50 - 100	2	1	31	6	0	0
VoteEuropa Nederland	Lacsamana Marlon Toledo	373618906826123	Facebook	50_100	50 - 100	1	1	31	15	0	0
Lucia Greškovitsová - kandidátka do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	410166249565947	Facebook	50_100	50 - 100	1	1	31	15	0	0
Eleonora Forenza	Eleonora Forenza	302764019871151	Facebook	50_100	50 - 100	1	1	31	15	0	0
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	50_100	50 - 100	2	1	31	6	0	0
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	50_100	50 - 100	2	1	31	6	0	0
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	50_100	50 - 100	1	1	31	15	0	0
Populares Ayamonte	Javier Aparicio	313897392129299	Facebook	50_100	50 - 100	1	1	31	15	0	0
Landtag Rheinland-Pfalz	Landtag Rheinland-Pfalz	1339267256128796	Facebook	50_100	50 - 100	1	1	31	15	0	0
Junge Union Aurich	CDU Stadtverband Aurich und Junge Union Aurich	204261220053348	Facebook	50_100	50 - 100	1	1	31	15	0	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	50_100	50 - 100	2	1	31	6	0	0
Παναγιώτης Σεντώνας - Panayiotis Sentonas	Παναγιώτης Σεντώνας - Panayiotis Sentonas	436419753766608	Facebook	50_100	50 - 100	1	1	31	15	0	0
Dott. Angelo Baldinelli	Angelo Baldinelli 	1174383546076988	Facebook	50_100	50 - 100	2	1	31	6	0	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	50_100	50 - 100	1	1	31	15	0	0
Partito Democratico di Padova	Partito Democratico di Padova	275657555944127	Facebook	50_100	50 - 100	1	1	31	15	0	0
Cesanocambia	Stefano Cella	135912986589399	Facebook	50_100	50 - 100	1	1	31	15	0	0
Sergio Panero • Candidato Sindaco di Bra	Sergio Panero	1196580340519958	Facebook	50_100	50 - 100	2	1	31	6	0	0
Angelo Attaguile	Angelo Attaguile	1549325232064602	Facebook	50_100	50 - 100	2	1	31	6	0	0
