advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SF Rødovre		447318125388286	Facebook	f	female	1	1	1285	257	17	3
Jusos Sachsen	Jusos in der SPD Sachsen	10150139228955451	Facebook	f	female	1	1	1279	255	25	0
Wendy Hendrickx - N-VA Mechelen		551722081924188	Facebook	f	female	1	1	1275	255	25	0
Beckha Doyle - Social Democrat for Scarriff & Killaloe	Beckha Doyle For Scarriff Killaloe	286051255266972	Facebook	f	female	2	1	1272	0	126	0
Christine Gonay MR 4ème eff Europe		1867216703377890	Facebook	f	female	1	1	1272	254	25	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	f	female	1	1	1271	254	29	0
Mouvement Demain	Pierre Eyben	203507300150906	Facebook	f	female	2	1	1266	189	50	0
Patryk Marjan	Komitet Wyborczy Wyborców Konfederacja Korwin Braun Liroy Narodowcy	1224502281011628	Facebook	f	female	1	1	1263	252	5	0
Υστερόγραφα στην Πολιτική	Emmanouil Oikonomidis	149038949032951	Facebook	f	female	1	1	1260	252	24	0
Elżbieta Jabłońska - Przewodnicząca Rady Miasta Świnoujście	KKW Koalicja Europejska PO PSL SLD .N Zieloni	659137817565779	Facebook	f	female	1	1	1259	629	2	0
Alessandra Mussolini	Alessandra Mussolini	271019907137948	Facebook	f	female	1	1	1257	251	24	0
Jan Van Hee		1703384279918792	Facebook	f	female	1	1	1251	250	24	0
Groen&Co		406342676073040	Facebook	f	female	1	1	1239	247	24	0
Mario Schmidt: Für Dresden - Für Prohlis - Für Sie	Mario Schmidt	406602466106076	Facebook	f	female	3	1	1237	0	122	0
Izquierda Ezkerra		752502381501505	Facebook	f	female	1	1	1237	247	24	0
CDU Samtgemeindeverband Zeven	 CDU Samtgemeindeverband Zeven	616160818526088	Facebook	f	female	1	1	1233	246	24	0
Siena Pirata	Michele Pinassi 	166722470866546	Facebook	f	female	1	1	1231	246	24	0
Ridiamo per non piangere		327846087995802	Facebook	f	female	1	1	1229	245	24	0
Liberala Studenter Örebro	Liberala Studenter Örebro	1453776514737275	Facebook	f	female	2	1	1226	0	11	0
Porozumienie - Poznań	Rafał Jan Leszczyński	1444561572423336	Facebook	f	female	2	1	1217	0	28	0
CDU Hamm Herringen	Peter Herbert Scholz	329903680678094	Facebook	f	female	1	1	1216	243	24	0
C'est pas possible		393263747888788	Facebook	f	female	2	1	1213	0	120	0
Somos Lanzarote		1632900360271233	Facebook	f	female	1	1	1212	242	24	0
Informativno Dokumentacijski Centar Banije I Korduna		1902779853072038	Facebook	f	female	1	1	1211	242	21	0
Il Blog di Michele Pinassi, un #babbosmart	Michele Pinassi 	156270171108051	Facebook	f	female	1	1	1208	241	23	0
Apponyiho Juniáles	Praženec Mário	674126552985463	Facebook	f	female	3	1	1208	0	119	0
Francesco Forciniti	Francesco Forciniti	185431622208143	Facebook	f	female	1	1	1206	241	23	0
Line Mørk	Mørk Line	220210991487359	Facebook	f	female	2	1	1205	0	16	0
Expirat		116581321703582	Facebook	f	female	2	1	1205	0	25	0
Comitato Liberazione Nazionale Veneto		1514376455494442	Facebook	f	female	1	1	1203	240	23	0
Risorgi Italia	Angelo Miraglia	886237838215195	Facebook	f	female	1	1	1199	239	23	0
Tomasz Piotr Solis	Rafał Kamieniecki 	246042109419324	Facebook	f	female	3	1	1197	0	27	0
Υποψήφιος Ευρωβουλευτής Νικόλας Καρακίτσος	Nikolaos Karakitsos	299812430697382	Facebook	f	female	1	1	1190	595	11	0
Moderaterna i Salem	Kalderén Bo Lennart	1408104366115145	Facebook	f	female	2	1	1187	197	10	1
Movimento Federalista Europeo - Mfe Gfe Pavia	Movimento federalista europeo - sezione di Pavia	159124410843770	Facebook	f	female	1	1	1186	237	23	0
Circolo PD Vomero	Marcello Merola	641544702632404	Facebook	f	female	1	1	1185	237	23	0
Νίκος Πέππας, υποψήφιος Περιφερειακός σύμβουλος Αν. Αττικής με Γ. Πατούλη		1483244658556900	Facebook	f	female	3	1	1183	0	117	0
Ausgewählt.eu		476088266069935	Facebook	f	female	1	1	1177	235	23	0
Francesca Travison sindaco		417954509008934	Facebook	f	female	1	1	1172	586	11	0
Forza Nuova - Altavilla Silentina /Alburni		257108991770234	Facebook	f	female	1	1	1161	232	22	0
Young Europe is Voting		2185639191504586	Facebook	f	female	1	1	1158	231	3	0
Francesco Tranossi Candidato Consigliere Comunale a Scorzè		1459626884274020	Facebook	f	female	2	1	1157	0	114	0
Hyndburn Labour	Graham Peter Jones	824019727657580	Facebook	f	female	2	1	1155	0	132	0
Sermer Ádám	Adam Sermer	1640736922828484	Facebook	f	female	1	1	1147	229	3	0
Camden Liberal Democrats	Camden Liberal Democrats	348199775258128	Facebook	f	female	2	1	1144	0	131	0
FDP Kreis Soest	Tim Philip Behrendt	703408639818094	Facebook	f	female	1	1	1144	228	22	0
Sebastian Striegel	Sebastian Johannes Striegel	1548351238767524	Facebook	f	female	1	1	1143	228	22	0
Between the Lines	Between the Lines Patreon Sponsors	795963870768277	Facebook	f	female	1	1	1143	228	26	0
Grüne Augsburg	BÜNDNIS90/DIE GRÜNEN Stadtverband Augsburg	10150158634595002	Facebook	f	female	2	1	1142	0	113	0
FDP-Kreisverband Gütersloh	FDP-Kreisverband Gütersloh	485102198489720	Facebook	f	female	1	1	1140	228	22	0
Lidingömoderaterna	Lidingömoderaterna	417744054982151	Facebook	f	female	3	1	1132	0	35	6
Deutschland Kurier		336677843601760	Facebook	f	female	1	1	1128	225	22	0
INITIATIVEN für ANKLAM e.V.	INITIATIVEN für ANKLAM e.V.	128373150568937	Facebook	f	female	2	1	1125	0	111	0
Kommunistiska Partiet i Halmstad	Halldin Ulf Hakan	1415814235348542	Facebook	f	female	2	1	1123	0	10	0
Tiziana Alterio		165311350759501	Facebook	f	female	1	1	1120	224	22	0
Salvatore Ronghi		358842940986049	Facebook	f	female	1	1	1115	223	22	0
Fiom Cgil Nazionale	Michela Bevere	78832128959	Facebook	f	female	3	1	1108	128	58	0
Györgyey János	Györgyey János	1263261490396127	Facebook	f	female	2	1	1106	0	1	0
Marek Benda	Hopp Alan	128577896275	Facebook	f	female	1	1	1106	221	42	8
Maria Rosa Belotti Sindaco di Pero	Maria Rosa Belotti	265098356984023	Facebook	f	female	2	1	1104	0	109	0
Senátor Václav Hampl	Höfer Karel	524288824339961	Facebook	f	female	1	1	1101	220	4	0
CDU-Fraktion Berlin	CDU-Fraktion Berlin	119192498110884	Facebook	f	female	1	1	1097	219	21	0
The Scum Gentry Alternative Arts and Media	Breslin James Zach	326834407424932	Facebook	f	female	1	1	1096	219	21	0
KD Kungsbacka	KD Kungsbacka	2024157037852156	Facebook	f	female	1	1	1095	219	10	2
AfD Ortsverband der großen Kreisstadt Neustadt bei Coburg	Michael Ernst Höpflinger	190646111623375	Facebook	f	female	3	1	1085	124	58	0
Paolo Retinò candidato consigliere Bassano del Grappa	Paolo Retinò	351096442216643	Facebook	f	female	2	1	1083	0	107	0
IronStone Legal		1779470342266633	Facebook	f	female	3	1	1082	0	124	0
Avanzamos Dos Hermanas		579353562545374	Facebook	f	female	1	1	1078	215	21	0
Inverclyde Liberal Democrats	Inverclyde Liberal Democrat Party	179796895369910	Facebook	f	female	2	1	1074	0	123	0
Atombiztos - Hárfás Zsolt blogja	Hárfás Zsolt 	1493725474070794	Facebook	f	female	1	1	1073	214	6	3
Agrate Con - Dino Bosisio	Agrate con	272701283677254	Facebook	f	female	2	1	1072	0	106	0
Paul Zilmia - Pour une France Insoumise		109981492838880	Facebook	f	female	1	1	1072	214	21	0
Venstre Kreds Herning Nord	Leth Allan	805754239532340	Facebook	f	female	1	1	1071	214	14	2
NPD Kreisverband Gera		657728357586393	Facebook	f	female	1	1	1069	213	21	0
Open Bocconi PD	Roberto Biondini	280672612632082	Facebook	f	female	1	1	1068	213	21	0
Charita ve světě		849315472073267	Facebook	f	female	2	1	1067	0	4	0
Fabian Society	the Fabian Society	65172792081	Facebook	f	female	1	1	1057	211	24	0
Fiona Lynam Social Democrat for Athlone	Fiona Lynam Social Democrats	151823109090883	Facebook	f	female	2	1	1057	0	104	0
Jusos Salzkotten	SPD Ortsverein Salzkotten	172069852836309	Facebook	f	female	2	1	1052	154	43	0
Luca Borsari		2305563149675570	Facebook	f	female	1	1	1050	210	20	0
Andreas Steier	Andreas Steier	635959036592480	Facebook	f	female	1	1	1048	209	20	0
Enhedslisten Østerbro		145686458855735	Facebook	f	female	2	1	1048	0	13	0
FDP-Fraktion Bayern	FDP-Fraktion Bayern	637552983272437	Facebook	f	female	3	1	1047	57	80	0
Piratenpartei Bonn	Piratenpartei	150291295093342	Facebook	f	female	1	1	1046	209	20	0
DIE LINKE. Völklingen / Großrosseln	Sebastian Oliver Borchart	833691543395253	Facebook	f	female	2	1	1046	0	103	0
Cs Gata		1912421205472124	Facebook	f	female	2	1	1046	0	103	0
Susțin PRO România Câmpulung Muscel		297751147530961	Facebook	f	female	2	1	1044	0	21	0
Liberalerna Höör	Lundgren Lena Marianne	1484746431743125	Facebook	f	female	2	1	1035	0	47	9
BÜNDNIS90/ DIE GRÜNEN Leinfelden-Echterdingen		1528281827459641	Facebook	f	female	1	1	1033	206	20	0
Partido Popular Huévar del Aljarafe		403767163122954	Facebook	f	female	1	1	1032	206	20	0
Kevin Hollinrake MP	Kevin Paul  Hollinrake	233673253800826	Facebook	f	female	4	1	1024	0	117	0
Oxfam Intermón		20108693880	Facebook	f	female	3	1	1021	0	101	0
Marinela V. Ardelean		346137638884956	Facebook	f	female	1	1	1019	203	4	0
Σέργιος Ελευθεριάδης - Υποψήφιος ευρωβουλευτής		800657220334337	Facebook	f	female	1	1	1011	505	10	0
Ilou Barma		1591164557803263	Facebook	f	female	1	1	1002	200	19	0
Grant Sharkey	Grant Edward Sharkey	34533701462	Facebook	f	female	1	1	1000	200	22	0
Filcomp.pl	Paweł Seweryn Pietrusiak	391230480943892	Facebook	f	female	1	1	999	0	23	0
Bradford Council	Bradford Council	145878302161029	Facebook	f	female	1	1	999	0	114	0
Mona Nechvátalová - hnutí HLAS		2136921333063029	Facebook	f	female	1	1	999	0	88	0
Open Vld West-Vlaanderen	Open Vld West-Vlaanderen	1039971842703013	Facebook	f	female	1	1	999	0	99	0
Murat Yücel - Bündnis90/Die Grünen	Murat Yücel	2412543572091560	Facebook	f	female	1	1	999	0	99	0
Marie Claire France		236672451730	Facebook	f	female	1	1	999	0	99	0
Jakub Hruška	Hruška Jakub	399826497106352	Facebook	f	female	1	1	999	0	3	0
Progetto Leini e Lista per Leini		408705213304752	Facebook	f	female	1	1	999	0	99	0
Grüne Liste Herbolzheim	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	255081528702388	Facebook	f	female	1	1	999	0	99	0
Lega con Salvini - RIANO		790768587938719	Facebook	f	female	1	1	999	0	99	0
Exarco		1441322929448592	Facebook	f	female	1	1	999	0	99	0
YearOut	Federica Brambilla	106312636064345	Facebook	f	female	1	1	998	0	98	0
Talking Trees: Adult Survivors of CSA		157082910999500	Facebook	f	female	1	1	998	0	88	0
Βάκα  Γ. Βασιλική		442942306455380	Facebook	f	female	1	1	998	0	98	0
Maminka - Tričká pre celú rodinu	Fecske Robert	156376691984189	Facebook	f	female	1	1	998	0	98	0
All-for-red	Sergej Dimitri Strelow	672769469499257	Facebook	f	female	3	1	996	0	98	0
Oliver Stirböck MdL - liberal leben	Kay Oliver Stirböck	597845546916967	Facebook	f	female	1	1	992	198	19	0
Simon Dennenmoser - AfD		645508692306293	Facebook	f	female	1	1	982	196	19	0
Guanyar Alcoi		351157775062076	Facebook	f	female	2	1	977	0	96	0
SPD Sillenbuch, Heumaden, Riedenberg	SPD Sillenbuch, Heumaden, Riedenberg	250503388763518	Facebook	f	female	1	1	971	194	19	0
Jusos Potsdam	Jusos Potsdam	201631939890887	Facebook	f	female	2	1	970	0	96	0
Peter Hjorth	Hjorth Peter	2338122729736335	Facebook	f	female	1	1	969	193	2	0
Socialdemokraterna i Järfälla	Socialdemokraterna i Järfälla	125830894149167	Facebook	f	female	2	1	965	0	44	8
Junts per Seròs	Partit Demòcrata	138839250158159	Facebook	f	female	2	1	965	0	95	0
Νίκος Πράσσος - Μένω στο Χαλάνδρι		287220991969276	Facebook	f	female	2	1	954	0	94	0
Θώδης Δημήτρης	ΟΡΑΜ.Α. ΕΛΛΑΔΟΣ	1874416052812702	Facebook	f	female	3	1	948	0	93	0
LKS Brandenburg	Landeskoordinierungsstelle für LesBiSchwule & Trans* Belange des Landes Brandenburg	435393940553194	Facebook	f	female	1	1	939	187	18	0
Georgia Kalli		513688662369118	Facebook	f	female	2	1	939	144	35	0
Articolo Uno Ravenna	Articolo Uno Ravenna	1858524514386544	Facebook	f	female	2	1	938	0	93	0
Daniele Poggio in Regione	Emiliano Darone	620192311737047	Facebook	f	female	2	1	934	0	92	0
SPD Löstertal	Eric Meyer	1692377320989262	Facebook	f	female	2	1	932	0	92	0
Westmorland and Lonsdale Conservatives	Westmorland and Lonsdale Conservatives	157135178325014	Facebook	f	female	2	1	930	0	106	0
Lord John Robartes Regiment	Lord John Robartes Regiment	285922155095139	Facebook	f	female	1	1	930	186	21	0
Marco Buschmann	Marco Buschmann	1375993365821383	Facebook	f	female	1	1	923	184	18	0
The Brickish Times	The Brickish Times	247978256074118	Facebook	f	female	1	1	920	184	21	0
Stefan Wend		441511756657393	Facebook	f	female	1	1	916	183	18	0
Delmagyar.hu		258636010813346	Facebook	f	female	1	1	915	0	0	0
Torkild Strandberg	Howard Liselotte Caroline	773867402653937	Facebook	f	female	2	1	910	0	8	0
Manfred Sauer		1337728212991422	Facebook	f	female	1	1	908	181	17	0
atelier_de_dianne		581422412346322	Facebook	f	female	1	1	907	0	89	0
SPD Saalfeld-Rudolstadt		351080588296416	Facebook	f	female	1	1	899	179	17	0
upply FR	Upply	216289915800302	Facebook	f	female	1	1	899	179	8	1
Belgian Military Interests		246810655463132	Facebook	f	female	1	1	899	180	17	0
Soutien À Mennel Ibtissem		191427421448414	Facebook	f	female	1	1	899	179	17	0
Αποστολος Σιατρας	Apostolos Siatras	2351826395054053	Facebook	f	female	1	1	895	179	17	0
Mérce		85568463466	Facebook	f	female	2	1	893	0	78	0
Baby Artisan		401855653739009	Facebook	f	female	1	1	891	0	88	0
Pistoia in Comune	Daniela Fedi	259840158164428	Facebook	f	female	3	1	886	0	87	0
Just One Ocean	Just One Ocean	1469694876589710	Facebook	f	female	1	1	874	0	100	0
Stop AAAS Ro		1640996242671731	Facebook	f	female	2	1	874	0	57	0
Moritz Körner	Moritz Heimo Körner	448585188519271	Facebook	f	female	2	1	871	146	28	0
Christoph Högel - AfD	Christoph Högel	316177542661181	Facebook	f	female	1	1	870	174	17	0
Cllr Sarah Holland	Holland Sarah Jane	657954307566585	Facebook	f	female	1	1	870	174	17	0
Colette Brix	Hvidesten Rikke Krag	303940066441033	Facebook	f	female	2	1	865	0	11	0
Pracownia Architektury Krajobrazu Anna Zbrzezna		510672049016743	Facebook	f	female	1	1	860	0	75	0
Paw Amdisen i folketinget	Amdisen Paw Hedegaard	135980726440944	Facebook	f	female	1	1	859	171	2	0
Partei für die Tiere		1083147678362780	Facebook	f	female	1	1	856	0	84	0
Michael Ludwig	SPÖ Wien	328018270709073	Facebook	f	female	1	1	847	169	16	0
Makuja Järvikylästä		457310120990526	Facebook	f	female	1	1	846	0	83	0
Partito Comunista - Termoli		117998398248074	Facebook	f	female	1	1	845	169	16	0
SITGES GRUP INDEPENDENT		315721953707	Facebook	f	female	1	1	845	0	83	0
Kristdemokraterna i Ulricehamn	Kristdemokraterna i Ulricehamn	204903883423715	Facebook	f	female	2	1	838	0	38	7
Somos Benalmádena		348772505974643	Facebook	f	female	1	1	833	0	82	0
Justice for Daphne Caruana Galizia		245601565462724	Facebook	f	female	2	1	832	0	82	0
Junts per Sant Andreu		578502982250915	Facebook	f	female	1	1	832	0	82	0
Phibie v. Aldebaran		447772735582107	Facebook	f	female	1	1	829	165	16	0
Skuteczna modlitwa. Przewodnik		2118896628162986	Facebook	f	female	1	1	829	0	19	0
Daniele Di Lucrezia		772761096175448	Facebook	f	female	2	1	827	237	39	0
De Beleefhoek - Koffie & Klets vzw	Desmet Emmelien	958236627700857	Facebook	f	female	1	1	823	0	81	0
KD Uddevalla	Kristdemokraterna	1415631785342345	Facebook	f	female	3	1	820	0	28	5
Sverigedemokraterna Sjöbo		613881641983158	Facebook	f	female	2	1	820	0	7	0
Progetto Pistoia	Daniela Fedi	385229641911503	Facebook	f	female	2	1	819	0	81	0
Ομάδα Φίλων ΕΔΕΜ	Maria Misentou	1607773836152279	Facebook	f	female	4	1	809	0	80	0
EslövsModeraterna	Malmborg Rikard	1563356257213073	Facebook	f	female	2	1	803	0	7	0
Enhedslisten Gladsaxe	partiet Enhedslisten	253472068123341	Facebook	f	female	2	1	800	0	10	0
FDP Linz am Rhein		1414419275507766	Facebook	f	female	1	1	799	0	79	0
Wee Schools Matter	Wee Schools Matter	2258168307595181	Facebook	f	female	1	1	794	0	91	0
Cornelius Hummel	Cornelius Hummel	2340231972875779	Facebook	f	female	2	1	793	0	78	0
EiendomsMegler 1 Hamar		1629418810634981	Facebook	f	female	1	1	793	0	8	0
Varese Pride	Arcigay Varese	523268051186707	Facebook	f	female	1	1	793	0	78	0
Äänioikeus.fi		753565071658403	Facebook	f	female	1	1	791	158	15	0
Ladywood Online	Ladywood Liberal Democrats	153260935350160	Facebook	f	female	3	1	784	0	89	0
FDP Niedersachsen	FDP Niedersachsen	51468018860	Facebook	f	female	1	1	771	154	15	0
Ryan Sabkhi - DierAnimal		423057578273662	Facebook	f	female	1	1	767	0	76	0
Roya Moore	Moore Roya	726053570758084	Facebook	f	female	2	1	766	0	10	0
News FLASH		530061577519431	Facebook	f	female	1	1	762	152	13	0
Padova Pride 2019	Mattia Galdiolo	952139971607809	Facebook	f	female	1	1	760	0	75	0
Paola Girolami Fan Page ��		356933994951599	Facebook	f	female	1	1	751	150	13	0
Charlotte Nordström	Nordstrom Charlotte Astrid	1470292919905819	Facebook	f	female	2	1	744	0	6	0
Bloom		351686325472195	Facebook	f	female	1	1	742	0	73	0
Cristina Prună	PRUNA CRISTINA-MADALINA	281341562263123	Facebook	f	female	2	1	739	103	6	0
LE Prince D'orange asbl		948913781890014	Facebook	f	female	1	1	739	147	14	0
Saaczech		1891172680926309	Facebook	f	female	1	1	738	0	2	0
Maailman Kuvalehti	Fingo ry - Suomalaiset kehitysjärjestöt	245967315440131	Facebook	f	female	1	1	734	0	72	0
Arbetsmarknadsnytt	Arbetsmarknadsnytt	799634660143537	Facebook	f	female	1	1	732	146	6	1
Fridays For Future - Rovigo		576642682819155	Facebook	f	female	1	1	732	0	72	0
Southampton Green Party	Joseph  William Cox	347038758816735	Facebook	f	female	1	1	732	146	16	0
Defense de la famille traditionnelle		690409728062994	Facebook	f	female	2	1	732	0	72	0
Lalique Nelson		2165834466966724	Facebook	f	female	1	1	731	0	64	0
Energiewirtschaft einfach	Carsten Eckart 	2314352768828496	Facebook	f	female	2	1	730	0	72	0
Vänsterpartiet Umeå	Sellstedt Karl Sven Andreas	237863203023150	Facebook	f	female	1	1	730	146	6	1
NPD-Fraktion Wetzlar		293398401003744	Facebook	f	female	1	1	715	143	14	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	f	female	2	1	713	0	81	0
dom-i-NEEK		260052198180831	Facebook	f	female	1	1	709	0	62	0
Global Strike For Future Kungsbacka	Borg Bjorn Gustav Emanuel Simon	2421479197884767	Facebook	f	female	1	1	706	0	32	6
Henrik Vinther	Henrik Vinther 	735451349926508	Facebook	f	female	1	1	705	0	9	0
T4Action		552141588147520	Facebook	f	female	2	1	701	0	69	0
Anders G Johansson	Johansson Anders Gustaf Werner	357659877249	Facebook	f	female	2	1	699	0	6	0
Eva Urlitzki Acryl Art		218354455429651	Facebook	f	female	1	1	693	0	68	0
BeboerBladet	BeboerBladet	221239504574504	Facebook	f	female	1	1	684	0	9	0
Κώστας Σισμανίδης Πολιτευτής Β Πειραιά		373190366803208	Facebook	f	female	1	1	683	136	13	0
Vulpoi & Toader Management		167698206624402	Facebook	f	female	1	1	681	136	12	0
Calculat si linistit		821298314618173	Facebook	f	female	1	1	680	0	14	0
James White		347102508634864	Facebook	f	female	1	1	680	0	78	0
Άρθρα Κείμενα Εκπομπές Μιχάλη Παρασκευά		884248208260775	Facebook	f	female	1	1	680	136	13	0
Zero Waste Greece		344961513035311	Facebook	f	female	1	1	676	0	67	0
Davide Artiko		789495278077545	Facebook	f	female	1	1	669	0	66	0
Mogens Stig Møller	Moller Mogens Stig	1343667199001109	Facebook	f	female	2	1	668	0	8	0
Mathieu Bihet	Mathieu BIHET	189423617853111	Facebook	f	female	1	1	668	133	13	0
Michał Drewnicki - wiceprzewodniczący Rady Miasta Krakowa		561843337248654	Facebook	f	female	1	1	667	0	15	0
Polski Dom Finansowy		1753194424931019	Facebook	f	female	1	1	666	0	76	0
Francesco Campanella	Francesco Campanella	372597899493981	Facebook	f	female	2	1	666	0	66	0
GoldenHearts Help for Refugees		853797674763504	Facebook	f	female	1	1	666	0	58	0
Rétvári Bence		206829842043	Facebook	f	female	1	1	666	0	0	0
Socialistes de Collbató		326655204373101	Facebook	f	female	1	1	665	0	65	0
Jaro Naď - OĽANO	Jaro Naď - OĽANO	295432564349839	Facebook	f	female	2	1	660	0	65	0
Claudio Taglia		216535025570291	Facebook	f	female	1	1	657	328	6	0
ABF Östergötland		146714875382706	Facebook	f	female	1	1	645	0	5	0
Beira Moda	Ms Antonietta Marie Fionda	184230978956996	Facebook	f	female	1	1	638	0	73	0
SF i Randers	Yde Rosa Lykke	126649544104126	Facebook	f	female	1	1	633	0	8	0
The Good Show	Assur Stagliano Stefan Giuseppe	1923750267869320	Facebook	f	female	1	1	632	0	5	0
Morten Løkkegaard	Morten Løkkegaard	143232155749217	Facebook	f	female	1	1	630	315	8	4
БСП Русе - Мъдрост и ново начало		732480440438324	Facebook	f	female	1	1	620	0	54	0
No more bricks in the Wall		1854947667901523	Facebook	f	female	1	1	619	0	61	0
Gilets blancs		516207252201254	Facebook	f	female	1	1	616	0	61	0
Răzvan Timofciuc		635598146635199	Facebook	f	female	1	1	615	123	2	0
Christoffer Aagaard Melson	Melson Christoffer Aagaard	539568842764605	Facebook	f	female	1	1	613	0	8	0
Grüne Jugend Kassel	Johannes Kreuzer	116897208384893	Facebook	f	female	2	1	612	0	60	0
Olli Riedel		359682514752891	Facebook	f	female	3	1	612	0	60	0
Piratepartei Gemeng Diddeleng		171972036995630	Facebook	f	female	1	1	612	0	60	0
SSU Kalmar Län	SSU Kalmar län	241658249370356	Facebook	f	female	2	1	610	0	5	0
Derwent Ward Councillors	Derwent Ward Conservatives (Mid Derbyshire & Derby City Conservative Association)	447891905402755	Facebook	f	female	1	1	609	0	69	0
Bridget Phillipson	 the Labour Party. Promoted by Les Scott on behalf of Bridget Phillipson	329262860438866	Facebook	f	female	1	1	606	0	69	0
Etienne Roba		436019293087773	Facebook	f	female	1	1	606	0	60	0
Circolo Pd Biella	Daniele Ghisio	565287306938607	Facebook	f	female	1	1	605	121	11	0
Hengrove and Whitchurch Park - Bristol Ward Page	Bristol Liberal Democrats	130741070293378	Facebook	f	female	1	1	604	0	69	0
No volveré a comer pulpo, si España gana el Mundial!		133681223330258	Facebook	f	female	1	1	599	0	59	0
Slobodni Infocentar Zagreb		1741621996163657	Facebook	f	female	1	1	599	0	52	0
Dc 360		321073368705699	Facebook	f	female	1	1	598	119	2	0
Cllr Fran Carpenter	Fran Carpenter	1696934723855624	Facebook	f	female	1	1	595	0	68	0
Tomasz Strząbała	Tomasz Strząbała	265135633610304	Facebook	f	female	1	1	595	0	13	0
GRÜNE Kreisverband Mayen-Koblenz	Bündnis 90/Die Grünen Rheinland-Pfalz	1658220697780168	Facebook	f	female	1	1	595	0	58	0
University of Helsinki	University of Helsinki	200739723082	Facebook	f	female	1	1	594	0	58	0
Fredericia Kommune		744600805654615	Facebook	f	female	1	1	592	0	7	0
Europäische Kommission - Vertretung in Österreich	Europäische Kommission - Vertretung in Österreich	187626534620326	Facebook	f	female	1	1	591	0	58	0
Carmen Pizzirusso		797497013720348	Facebook	f	female	1	1	591	0	58	0
Fundação Francisco Manuel dos Santos		197936253581591	Facebook	f	female	1	1	589	0	58	0
John Feely - Sinn Féin	Sinn Féin Fermanagh	1561905844138855	Facebook	f	female	1	1	589	0	67	0
Chorley Conservatives	Chorley Conservative Association	129872880401534	Facebook	f	female	1	1	587	0	67	0
Aubry Meyers - Défi Liège	Meyers Aubry Eric	480986099012384	Facebook	f	female	1	1	587	0	58	0
Zabia Wola - Gminą ludzi przedsiębiorczych		488103921327485	Facebook	f	female	1	1	587	0	13	0
Zero Carbon Harrogate		1752564194956506	Facebook	f	female	1	1	586	0	67	0
Cradley Voting Bloc	Kevin Powis	425492444942149	Facebook	f	female	1	1	585	0	67	0
SPD Solingen	SPD Solingen	110796605637211	Facebook	f	female	2	1	584	0	57	0
Labint Olbia		1379896905444415	Facebook	f	female	1	1	583	0	57	0
Cabinet Avocat Iulian Nedelcu		957756844612733	Facebook	f	female	1	1	582	0	12	0
PSC L'Hospitalet	PSC Partit dels  Socialistes de Catalunya	357197854367165	Facebook	f	female	1	1	581	0	57	0
Miriam Schreiber - Social Media & Digitale Kommunikation	Miriam Erika Schreiber	1589804161093513	Facebook	f	female	1	1	580	0	57	0
Socialistas de Padrón		741402999230529	Facebook	f	female	1	1	580	0	57	0
Christos Spyropoulos		513941595466631	Facebook	f	female	1	1	578	0	57	0
Nutrilite by Amway Arzachena Costa Smeralda	Giannico Pittorru	2241781045882454	Facebook	f	female	1	1	577	0	57	0
Carmine Campitelli	Carmine Campitelli	328360094459687	Facebook	f	female	1	1	576	0	57	0
Algeciras "Por y Para"		651685141921384	Facebook	f	female	1	1	576	0	57	0
Giorgia Andreuzza		395302610880245	Facebook	f	female	1	1	574	0	56	0
Βασίλης Ζαρκωτός - Οικονομολόγος, υποψ. δημοτικός σύμβουλος Βριλησσίων		2451229315147038	Facebook	f	female	1	1	572	0	56	0
Il "salvinismo" è un'isteria curabile		227851151456578	Facebook	f	female	1	1	570	0	50	0
LVŽS Kaunas		337391493109248	Facebook	f	female	1	1	570	0	56	0
Rösta Moderat		349668178981055	Facebook	f	female	2	1	570	0	5	0
Anna Lipinska - Kristdemokraterna Värmdö	Lipinska Anna Weronika	176755019604222	Facebook	f	female	1	1	569	0	5	0
Casa Hirta		131732907511460	Facebook	f	female	2	1	567	0	56	0
Veli Liikanen		176972545646377	Facebook	f	female	1	1	565	0	56	0
Liberal - Konservative Reformer Regionsverband Südbaden		1255716807818192	Facebook	f	female	1	1	562	112	11	0
SPD Eimsbüttel-Nord		287425744627614	Facebook	f	female	2	1	562	0	55	0
Podemos Torre-Pacheco	Podemos Torre Pacheco	550942431736593	Facebook	f	female	1	1	558	0	55	0
Jamie Smart	Clarity Academy Ltd	48465776527	Facebook	f	female	1	1	557	0	63	0
David Turner	David Turner	213143455483806	Facebook	f	female	1	1	556	0	63	0
Carmen Boó	Carmen Boo Fernandez De Castro	1568543866490015	Facebook	f	female	1	1	555	0	55	0
Esquerra Unida d'Eivissa i Formentera		251495754876539	Facebook	f	female	1	1	555	0	55	0
Ulrich Lechte	Ulrich Werner Maria Lechte	259242574566478	Facebook	f	female	2	1	554	0	54	0
Poesia colore vita		1378555169115411	Facebook	f	female	1	1	554	0	54	0
Liberalerna Landskrona	Strandberg Torkild Soren	635025056686844	Facebook	f	female	1	1	552	0	5	0
