advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Mihai Goţiu	Uniunea Salvați România	602280189818804	Facebook	m	male	1	1	4641	2321	9	0
West Midlands Green Party	West Midlands Green Party	216024651755822	Facebook	m	male	2	1	4640	928	106	0
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	m	male	1	1	4639	928	91	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	m	male	1	1	4632	926	91	0
Andreas Steenberg	Streenberg Andreas Frost	132364993978468	Facebook	m	male	5	1	4611	608	28	0
The Brexit Party	The Brexit Party	230416667843105	Facebook	m	male	1	1	4605	2303	265	53
Daniele Vergini Candidato Sindaco M5S	Daniele Vergini	415104189237042	Facebook	m	male	7	1	4557	0	451	0
PD Sesto San Giovanni	Ernesto Guido Gatti	435576253166208	Facebook	m	male	2	1	4551	766	147	0
SPD Plauen	SPD Plauen	289178329438	Facebook	m	male	4	1	4539	562	226	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	m	male	2	1	4536	775	142	0
Erik Miltiadis Edman	Edman Erik Miltiadis	918665584992305	Facebook	m	male	1	1	4534	907	89	0
Camilla Laureti	Camilla Laureti	1718838531535765	Facebook	m	male	2	1	4532	906	89	0
Agrupación Municipal PSOE Huelva	Agrupación Municipal PSOE Huelva	372909479493645	Facebook	m	male	4	1	4527	739	155	0
Populares De Ordes	Maria Dolores Caamaño Lata	1544054002507675	Facebook	m	male	5	1	4524	410	285	0
Junge Union Deutschlands	Junge Union Deutschlands	46098347293	Facebook	m	male	2	1	4507	722	160	0
Συμμαχία Πολιτών	ΣΥΜΜΑΧΙΑ ΠΟΛΙΤΩΝ	470323203056530	Facebook	m	male	1	1	4506	901	89	0
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	m	male	2	1	4504	747	61	10
BÜNDNIS 90/DIE GRÜNEN Sachsen	BÜNDNIS 90/DIE GRÜNEN	86337829141	Facebook	m	male	2	1	4501	900	89	0
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	m	male	1	1	4496	2248	9	0
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	m	male	2	1	4487	734	153	0
USR Prahova	USR Prahova	1385405838141456	Facebook	m	male	3	1	4478	556	46	0
BARBARA MATERA	Barbara Matera	78020429052	Facebook	m	male	1	1	4457	891	88	0
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	m	male	7	1	4455	0	441	0
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	m	male	2	1	4441	888	87	0
Constanze Krehl, MdEP	Ayla Haid 	370525506320360	Facebook	m	male	1	1	4433	886	87	0
Jusos Schleswig-Holstein	Jusos Schleswig-Holstein	185490505413	Facebook	m	male	2	1	4417	714	154	0
BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	BÜNDNIS 90/DIE GRÜNEN Baden-Württemberg	108655285842827	Facebook	m	male	6	1	4398	495	239	0
Phil Hackemann	Philip Fritz Hermann Hackemann	234193444126795	Facebook	m	male	1	1	4398	879	87	0
Alternativet Nordjylland	Alternativet Nordjylland	1434894720136798	Facebook	m	male	1	1	4389	878	11	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	m	male	1	1	4382	2191	43	0
DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	m	male	7	1	4373	0	433	0
Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	m	male	1	1	4370	2185	10	0
Cllr.June Murphy Social Democrat candidate	Social Democrats	196651674600841	Facebook	m	male	1	1	4365	2182	43	0
Kim Alloo	Alloo Kim	2165082146846340	Facebook	m	male	2	1	4357	775	124	0
Lucia Greškovitsová - kandidátka do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	410166249565947	Facebook	m	male	1	1	4335	2167	42	0
Fiom Cgil Nazionale	Michela Bevere	78832128959	Facebook	m	male	1	1	4333	866	85	0
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	m	male	5	1	4327	490	234	0
Υποψήφιος Ευρωβουλευτής Νικόλας Καρακίτσος	Nikolaos Karakitsos	299812430697382	Facebook	m	male	1	1	4324	865	85	0
Danuta Hübner	KKW Koalicja Europejska PO SLD PSL .N Zieloni	458440260940195	Facebook	m	male	5	1	4319	486	54	0
FDP Bad Hersfeld	FDP Bad Hersfeld	208377339290284	Facebook	m	male	1	1	4319	863	85	0
Jolanta Hibner - polityk	Grzegorz Mrózek	2912819075610107	Facebook	m	male	2	1	4318	1322	16	0
Sebastian Kaleta	KW Prawo i Sprawiedliwość	1643686859194259	Facebook	m	male	1	1	4285	2143	9	0
Lista Civica "ProgettiAmo Savignano"	Enrico Tagliavini	2111477435580468	Facebook	m	male	4	1	4280	584	192	0
Filip Hamro-Drotz	HAMRO-DROTZ DENNIS MIKAEL	2251922594829597	Facebook	m	male	4	1	4213	500	219	0
Serdal Benli	Benli Serdal	30196574028	Facebook	m	male	2	1	4213	743	16	0
Äänioikeus.fi		753565071658403	Facebook	m	male	1	1	4195	839	83	0
MH TIMES	MINCULEASA CLAUDIU-NICOLAE	559977200816313	Facebook	m	male	2	1	4191	838	17	0
Maciej Jarosz	KW Wiosna Roberta Biedronia	2259859161005527	Facebook	m	male	1	1	4185	837	19	0
Moderaterna i Varberg	Moderaterna	665682436792792	Facebook	m	male	3	1	4185	640	38	5
Pia Olsen Dyhr	SF	49348971479	Facebook	m	male	1	1	4184	2092	27	5
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	m	male	1	1	4177	835	82	0
Larry Sanders Green Party Spokesperson for Health and Social Care	Oxfordshire Green Party	357293541126414	Facebook	m	male	1	1	4173	834	95	0
SMER - SD Krupina	SMER - SD	1200293416793772	Facebook	m	male	6	1	4173	0	413	0
Δρ. Γρηγόρης Λέων, Ιατροδικαστής	Grigorios Leon	185241851651860	Facebook	m	male	1	1	4164	833	82	0
Ældre Sagen	Ældre Sagen	126543540781090	Facebook	m	male	3	1	4135	827	55	11
Rasmus Nordqvist	Rasmus Nordqvist	323452711195305	Facebook	m	male	1	1	4125	825	10	0
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	m	male	2	1	4084	691	54	9
Puyalón de Cuchas	Puyalon de Cuchas	265047063604121	Facebook	m	male	1	1	4082	816	80	0
POST VON GEHRKE	Elmar Gehrke	630172117364339	Facebook	m	male	1	1	4079	816	80	0
Αποστολος Σιατρας	Apostolos Siatras	2351826395054053	Facebook	m	male	1	1	4076	815	80	0
Soutien À Mennel Ibtissem		191427421448414	Facebook	m	male	1	1	4074	815	80	0
Lucien Rigaux - 67e PS à la Région de Bruxelles-Capitale	Lucien Rigaux	697600227298160	Facebook	m	male	1	1	4069	2034	40	0
Άσπα Γοσποδίνη - Υποψήφια Ευρωβουλευτής Κινήματος Αλλαγής	Άσπα Γοσποδίνη	566613627164683	Facebook	m	male	1	1	4063	812	80	0
SMER - SD Banská Štiavnica	SMER - SD	328362754514551	Facebook	m	male	4	1	4061	573	175	0
Radici al Futuro - Gianluca Pasqui sindaco	Radici al Futuro	2340434752842917	Facebook	m	male	4	1	4060	551	183	0
Enrico Zucchi - Lega Prato	Enrico Zucchi	707579962958222	Facebook	m	male	2	1	4054	685	130	0
Βενετόπουλος Χριστόδουλος - Υπ. Ευρωβουλευτής ΝΕΟ	Χριστοδουλος Βενετοπουλος	289155901968557	Facebook	m	male	1	1	4048	809	80	0
Tommaso Grassi	Tommaso Grassi	152990974745578	Facebook	m	male	2	1	4037	771	94	0
USR Diaspora	Uniunea Salvați România - USR	1793510380925494	Facebook	m	male	1	1	4033	806	92	0
Alfonso Pisicchio	Natale Pisicchio	644803135590917	Facebook	m	male	1	1	4017	803	79	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	m	male	1	1	4015	2008	39	0
Landtag von Baden-Württemberg	Landtag von Baden-Württemberg	2015022955380034	Facebook	m	male	1	1	3998	799	79	0
FDP Kreis Soest	Tim Philip Behrendt	703408639818094	Facebook	m	male	1	1	3984	797	78	0
Österreichische Gesellschaft für Europapolitik	Österreichische Gesellschaft für Europapolitik	290449626693	Facebook	m	male	4	1	3980	489	200	0
Byggnads Skåne	Sjoberg Jonas Fredrik	294444197371898	Facebook	m	male	1	1	3980	796	36	7
Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	m	male	3	1	3977	395	15	1
Steffi Krisper	Stephanie Krisper	170392456839307	Facebook	m	male	2	1	3970	678	124	0
Demokratie in Bewegung	Demokratie in Bewegung	1799478453653006	Facebook	m	male	1	1	3963	792	78	0
Westminster & City Lib Dems	Westminster & City Liberal Democrats	947255511978447	Facebook	m	male	1	1	3960	792	90	0
Marek Benda	Hopp Alan	128577896275	Facebook	m	male	1	1	3959	792	15	3
Info.cz	Info.cz	1269502056393120	Facebook	m	male	1	1	3953	790	15	3
Verdi Firenze	VERDI FIRENZE	237052423729117	Facebook	m	male	1	1	3950	790	78	0
Sébastien Doutreloup	Sébastien Camille C.Doutreloup	2605782112772045	Facebook	m	male	1	1	3950	790	78	0
Per Husted i Folketinget	Nielsen Per Husted	125832481208156	Facebook	m	male	1	1	3936	787	52	10
GoodJobs	GoodJobs	1004883576238809	Facebook	m	male	3	1	3936	787	77	0
Perussuomalaiset	Perussuomalaiset	181106108341	Facebook	m	male	1	1	3929	786	77	0
Unidos Mostoles	Unidos Móstoles	795355574130668	Facebook	m	male	2	1	3924	684	117	0
Kim Valentin	Valentin Kim	362875644473220	Facebook	m	male	1	1	3919	784	52	10
USR Petroșani	Uniunea Salvați România - USR	1624764627827202	Facebook	m	male	2	1	3895	625	29	0
Magnus Kolsjö	Magnus Kolsjö	46378622086	Facebook	m	male	6	1	3882	0	35	0
Salvatore Barbagallo	The Flag srl	428552284374545	Facebook	m	male	1	1	3860	772	76	0
Sophie Løhde	Sophie Løhde	699619700116377	Facebook	m	male	2	1	3858	674	51	9
FDP Kreisverband Bonn	FDP Kreisverband Bonn	215346935169485	Facebook	m	male	2	1	3845	600	143	0
Lourdes Ciuró	Partit Demòcrata	553752911726041	Facebook	m	male	5	1	3843	433	208	0
SPD Bitterfeld-Wolfen	SPD Ortsverein Bitterfeld-Wolfen	131796416966341	Facebook	m	male	7	1	3842	0	380	0
ADR  - Alternativ Demokratesch Reformpartei	ADR	115916035102253	Facebook	m	male	1	1	3829	765	75	0
Socialistes de Gandia	PSPV-PSOE Gandia	57539806026	Facebook	m	male	1	1	3821	1911	37	0
Jusos Hamburg	SPD Hamburg	114266450799	Facebook	m	male	1	1	3817	763	75	0
SMER - SD Myjava	SMER - SD	427535404700954	Facebook	m	male	3	1	3809	581	147	0
Folkstyret	Ströberg Mikael	1243789685638222	Facebook	m	male	1	1	3805	761	35	7
Karsten Klein	Karsten Klein	120519827980254	Facebook	m	male	1	1	3795	759	75	0
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	m	male	1	1	3785	1893	7	0
Βαγγέλης Τσαμήτας - Υποψήφιος Δήμαρχος Αλίμου	Baggelis Tsamitas	794521677550806	Facebook	m	male	1	1	3784	757	74	0
Andrea Tronzano	The Flag srl	321173954632439	Facebook	m	male	1	1	3780	756	74	0
Miroslav Žiak	Bc. Žiak Miroslav	396331590493376	Facebook	m	male	2	1	3778	669	108	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	51638783172	Facebook	m	male	1	1	3752	750	74	0
Filippo Castaldini	Filippo Castaldini	1826573307577564	Facebook	m	male	1	1	3749	750	74	0
Bündnis 90/Die Grünen Dortmund	Bündnis 90/Die Grünen Kreisverband Dortmund	1760904514159207	Facebook	m	male	1	1	3729	746	73	0
Marinos Mousiouttas	Andreas Nikitaras	306684270037168	Facebook	m	male	2	1	3728	624	122	0
Aontú	Toibin Peadar Pol	1052704411520149	Facebook	m	male	1	1	3717	743	73	0
Pascal Badziong	Pascal Badziong	1414539822143557	Facebook	m	male	3	1	3714	464	184	0
FDP Worms	FDP Worms	423656078410758	Facebook	m	male	1	1	3712	742	73	0
Valeria Valente	Valeria Valente	698743116897167	Facebook	m	male	2	1	3709	742	73	0
Davide Milan	Davide Milan	192738147436471	Facebook	m	male	2	1	3706	644	111	0
SMER - SD Veľký Krtíš	SMER - SD	549243152271627	Facebook	m	male	3	1	3700	517	161	0
Vlastibor Čermák, kandidát SPD do EP 2019	Chodzajan Akop	435237393688140	Facebook	m	male	1	1	3692	738	14	2
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	m	male	4	1	3680	514	21	0
Roberto Di Stefano - Candidato alle Elezioni Regionali Piemonte 2019	Roberto Di Stefano	1146569258880241	Facebook	m	male	1	1	3673	734	72	0
Simon Hart MP	Simon Hart MP	914835805358773	Facebook	m	male	2	1	3672	601	145	0
Eduardo Maria Piccirilli - candidato elezioni europee 2019	Eduardo Maria Piccirilli	2210084055756696	Facebook	m	male	1	1	3666	733	72	0
Matleena Käppi	Matleena Käpin vuoden 2019 vaalien tukiyhdistys	1806983809518838	Facebook	m	male	1	1	3660	732	72	0
Silla en Democracia	Silla en Democràcia - Podemos	745713098877772	Facebook	m	male	7	1	3657	0	362	0
N-VA Temse	N-VA Temse	157739524296696	Facebook	m	male	1	1	3653	730	72	0
Smart Concepts	Smart Concepts	283818458361591	Facebook	m	male	1	1	3644	728	72	0
Philip Tarning-Andersen	Tarning-Andersen Philip	1546391055463179	Facebook	m	male	1	1	3641	728	9	0
Lib Dem Newswire	Liberal Democrat Newswire	199674550052349	Facebook	m	male	1	1	3632	726	83	0
Viviana Dal Cin	Paolo Menis	290866805146864	Facebook	m	male	1	1	3629	726	71	0
Michal Považan - kandidát do Európskeho parlamentu za KDH	Považan Michal	1183320988494283	Facebook	m	male	2	1	3628	725	71	0
Eva Boura	Eva Boura	2168265216585688	Facebook	m	male	1	1	3619	724	71	0
Rosa Galindo Málaga Ahora	Málaga Ahora	283962895855799	Facebook	m	male	1	1	3611	722	71	0
Lucia Nicholsonová verí v zdravý rozum	Richard Sulik	714437508635046	Facebook	m	male	2	1	3606	637	104	0
Socioblog.ro	ZODIAN ALEXANDRU-SERBAN	815735411826201	Facebook	m	male	1	1	3589	718	14	0
Filippo Occhipinti - Europee 2019 Sicilia e Sardegna	Francesco Anzelmo	367806660496884	Facebook	m	male	1	1	3588	717	71	0
Μεγάλη Ελλάδα / Megali Ellada	Eleftherios Demetriou	401156360637381	Facebook	m	male	1	1	3586	717	71	0
Miriam Lexmann	KDH 	594790970995799	Facebook	m	male	1	1	3586	1793	35	0
Guanyem Badalona en Comú	Esquerra Republicana de Catalunya	445003612308437	Facebook	m	male	1	1	3585	1792	35	0
VoteEuropa Deutschland	Verena Katharina Riedmiller	628787484249066	Facebook	m	male	1	1	3576	715	70	0
Βασίλης Κωτσιόπουλος Υπ.Ευρωβουλευτής	Β. Κωτσιόπουλος	1524942397638885	Facebook	m	male	1	1	3576	715	70	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	m	male	4	1	3571	524	146	0
Δέσποινα Καϊσίδου - Υποψήφια Σύμβουλος Περιφέρειας Αττικής με τη ΝΕΑ ΑΡΧΗ	Δέσποινα Καϊσίδου	2362047030473326	Facebook	m	male	2	1	3562	611	110	0
Peter Gysbrechts	Neys Tom	363197027117917	Facebook	m	male	1	1	3557	711	70	0
AfD Stuttgart	AfD Stuttgart	1224202144262985	Facebook	m	male	1	1	3553	710	70	0
KDU Sverige	KDU Sverige	177549278946958	Facebook	m	male	1	1	3553	710	32	6
Mariusz Kotarba - Kandydat do Parlamentu Europejskiego	KW Wiosna Roberta Biedronia	307031223301174	Facebook	m	male	2	1	3538	617	24	0
Anticapitalistas Región de Murcia	Anticapitalistas Región de Murcia	414037395418648	Facebook	m	male	1	1	3538	707	70	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	m	male	1	1	3537	707	10	2
Alain Destexhe	Alain Robert O.Destexhe	222804197775919	Facebook	m	male	1	1	3526	705	69	0
Massimiliano Grimaldi		1126143620901834	Facebook	m	male	1	1	3525	705	62	0
Diana Morant Ripoll	PSPV-PSOE Gandia	395203127349684	Facebook	m	male	1	1	3520	1760	34	0
USR Gorj	Uniunea Salvați România	979274598853221	Facebook	m	male	1	1	3513	702	14	0
PSOE Getafe	PSOE Getafe	466283470091128	Facebook	m	male	6	1	3509	0	347	0
Pietro Fiocchi	Pietro Fiocchi	877595239247631	Facebook	m	male	1	1	3508	701	69	0
Empoli Ecologista per Beatrice Cioni sindaco	Giuseppe Pluchino	1323687517793993	Facebook	m	male	3	1	3490	450	167	0
Evi Van Camp	Van Camp Evi	1758937624358952	Facebook	m	male	1	1	3485	697	69	0
Bündnis Grundeinkommen	Bündnis Grundeinkommen	548285578684618	Facebook	m	male	2	1	3482	559	123	0
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	m	male	1	1	3473	694	68	0
MediaMarkt Papenburg Leer	MediaMarkt Papenburg Leer	188696547813120	Facebook	m	male	1	1	3473	694	68	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	m	male	2	1	3438	687	68	0
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	m	male	1	1	3438	687	10	2
Radka Trylčová do Evropského parlamentu	ODS - Občanská demokratická strana	388570561882834	Facebook	m	male	5	1	3430	0	13	0
LEALI per Lagonegro	Nicola Giampietro	612616479163218	Facebook	m	male	1	1	3426	685	67	0
Lamprinos-Vlattas Efstratios - Stratos	Ευστρατιος Λαμπρινος Βλαττας	378201616112682	Facebook	m	male	2	1	3419	484	146	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	m	male	1	1	3408	681	67	0
PNL Constanţa	PNL Constanţa	422079857963680	Facebook	m	male	1	1	3401	680	14	0
Faraldi Giuseppe	Giuseppe Faraldi	386214098778099	Facebook	m	male	1	1	3393	678	67	0
Rune Christiansen - Radikale Venstre	Christiansen Rune	170821413115387	Facebook	m	male	2	1	3387	530	16	0
déi Lénk	déi Lénk	120444648033670	Facebook	m	male	2	1	3382	601	96	0
Kryssa Birgitta Sacrédeus	Kristdemokraterna Dalarna	1452780184793248	Facebook	m	male	1	1	3382	676	31	6
Charis Kamoen	Kamoen Charis Oswald M	207387513240677	Facebook	m	male	1	1	3380	676	66	0
Francesco Mingiardi	Francesco Mingiardi	1556016234698562	Facebook	m	male	3	1	3377	539	120	0
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	m	male	1	1	3359	672	13	0
Davide Montrucchio - Moderati - Elezioni Regione Piemonte 2019	Davide Montrucchio	459608377914093	Facebook	m	male	3	1	3348	504	131	0
Victoria Drummond Kilpatrick	Victoria Drummond Kilpatrick	1157928984332403	Facebook	m	male	2	1	3316	545	15	0
Nyhetssajten Europaportalen	Nyhetssajten Europaportalen	8005743307	Facebook	m	male	1	1	3314	662	30	6
Adrienne Wallace - People Before Profit	Wallace Adrienne Catherine	1555518121383424	Facebook	m	male	2	1	3313	553	109	0
Markus Ornig	NEOS Wien	1604393142995063	Facebook	m	male	1	1	3312	662	65	0
SMER - SD Medzilaborce	SMER - SD	281308282615392	Facebook	m	male	8	1	3310	0	328	0
Andrea Delmastro	Davide Eugenio Zappalà	74110200741	Facebook	m	male	2	1	3303	534	115	0
Socialdemokraterna i Uppsala	Socialdemokraterna i Uppsala	174949672555149	Facebook	m	male	1	1	3300	660	30	6
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	m	male	1	1	3299	659	65	0
Calenzano Futura	Simone Bolognesi	597646537327558	Facebook	m	male	1	1	3293	658	65	0
Ulderica Mennella Candidata M5S Europee 2019	Ulderica Mennella	625269920909140	Facebook	m	male	1	1	3292	658	65	0
Fabio Amendolara	Fabio Amendolara	122191987831675	Facebook	m	male	2	1	3286	536	113	0
Daniele Tromboni M5S candidato al Parlamento Europeo	Daniele Tromboni	1772378256414400	Facebook	m	male	1	1	3286	657	65	0
Filimon Tezolato	FILIMON-TEZOLATO ADRIAN	319400161992089	Facebook	m	male	1	1	3284	657	13	0
SPD Oberspreewald-Lausitz	Alexander Krüger	236968340096641	Facebook	m	male	2	1	3284	539	111	0
Δημήτρης Γούπιος - Υποψήφιος Δημοτικός Σύμβουλος Παλαιού Φαλήρου	Georgios Kapellaris	606260353179128	Facebook	m	male	1	1	3271	654	64	0
Marco Dell’Acqua - Candidato Consigliere Comune di Pavia	Marco Dell'Acqua	406828380095591	Facebook	m	male	2	1	3270	554	104	0
Uniamo Prevalle	Luca Belli	571992369975700	Facebook	m	male	2	1	3264	564	99	0
Dr. Anthony Buttigieg	Buttigieg Anthony Emanuel	410157219370162	Facebook	m	male	2	1	3259	574	95	0
FDP Rostock	FDP-Kreisverband Rostock	750220438339711	Facebook	m	male	1	1	3249	650	64	0
Pieter Konings²	Konings Pieter	277457939649994	Facebook	m	male	2	1	3248	519	115	0
Goda Bálint Zsolt	Goda Bálint Zsolt	639817539387522	Facebook	m	male	1	1	3247	649	10	2
Kristdemokraterna Västerbotten	Kristdemokraterna Västerbotten	414156238684191	Facebook	m	male	1	1	3247	649	30	6
Anita Kucharska-Dziedzic	KW Wiosna Roberta Biedronia	402330900557208	Facebook	m	male	1	1	3242	648	14	0
Zandra Pettersson SD politiker	Pettersson Zandra Margareta	1731576980266356	Facebook	m	male	1	1	3236	647	59	29
FDP Bad Oeynhausen	FDP Bad Oeynhausen	304263959992118	Facebook	m	male	1	1	3232	646	64	0
Ματίνα Πρίγκου - Υποψήφια Δημοτική Σύμβουλος Βόλου	Stamatia Prigkou	438322063396527	Facebook	m	male	1	1	3231	646	63	0
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	m	male	1	1	3229	645	63	0
Kampf dem Gemurkse	Freie Bürger für Baden-Baden e.V.	217852272501802	Facebook	m	male	2	1	3228	540	105	0
Liam Boyle Labour	Ó BAOILL ANDREW	555153594978666	Facebook	m	male	1	1	3228	645	63	0
Fintan Brett	Brett Fintan Peter	345949292941023	Facebook	m	male	1	1	3228	645	63	0
Die Grünen Wien	Die Grünen Wien	88676876113	Facebook	m	male	1	1	3222	644	63	0
Bekir Kablan	Kablan Bekir Emre	650745248703181	Facebook	m	male	1	1	3219	644	63	0
Det Radikale Venstre i Bruxelles	Espelund Morten	146464325502929	Facebook	m	male	1	1	3219	643	63	0
SPD Neckarsulm	SPD Neckarsulm	140119866067404	Facebook	m	male	3	1	3218	442	143	0
Stanisław Żmijan	MarkNeting Sp. z o.o.	436755540466865	Facebook	m	male	1	1	3216	643	14	0
Anna Sirkiä	Anna Sirkiä	115751458577078	Facebook	m	male	1	1	3215	643	63	0
Café Európa	Slovenská spoločnosť pre zahraničnú politiku	116570825042936	Facebook	m	male	6	1	3207	0	317	0
Kocsis Máté	Kocsis Máté	149061108240	Facebook	m	male	1	1	3201	640	9	1
Grüne Saarlouis	Thomas Lucchi 	176446179820680	Facebook	m	male	1	1	3197	639	63	0
Elezionistatigeneralidelledonne	Maria Grazia Flora Santagostino	260931531372598	Facebook	m	male	1	1	3188	637	63	0
Fredrick Federley	Fredrick Federley	189892183097	Facebook	m	male	1	1	3185	637	29	5
Ангел Джамбазки	Войчин Мирчо	139581756144530	Facebook	m	male	2	1	3176	542	99	0
Labour North West	The Labour Party	61950489543	Facebook	m	male	1	1	3169	633	72	0
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	m	male	2	1	3164	526	104	0
Radu Mihaiu	Mihaiu Radu-Nicolae	689386518104305	Facebook	m	male	1	1	3161	632	13	0
Els Van Hoof-pagina	Van Hoof Els Walter H	315278555648437	Facebook	m	male	1	1	3146	629	62	0
Sebastian Bohrn Mena	Tierschutzvolksbegehren	1583324305255890	Facebook	m	male	5	1	3146	489	117	0
Enrico Rossi	Enrico Rossi	197611081853	Facebook	m	male	1	1	3142	628	62	0
Die Grünen	Die Grünen	21759893033	Facebook	m	male	2	1	3134	626	62	0
Michelle Ginée	Ginee Michelle	1059190017557242	Facebook	m	male	1	1	3118	623	61	0
Sissel van Run-Kvist	Kvist Sissel	176580099127279	Facebook	m	male	5	1	3114	0	41	0
SABA Relief & Development Foundation	SABA Relief	401629983213392	Facebook	m	male	1	1	3111	622	71	0
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	m	male	1	1	3109	621	61	0
Socialdemokraterna Västmanland	Socialdemokraterna Västmanland	439408222749809	Facebook	m	male	2	1	3108	421	48	19
Owen Hanley	Owen Hanley	234006030801926	Facebook	m	male	1	1	3108	621	61	0
Jesper Petersen	Jesper Petersen	287814831337164	Facebook	m	male	2	1	3104	521	13	0
Centrodestra per cambiare con Pacetti sindaco	Manuel Gianfelici	292638348325601	Facebook	m	male	1	1	3104	621	61	0
Warrington for Europe	Warrington for Europe	432194743945772	Facebook	m	male	1	1	3103	620	71	0
Diego Conesa Alcaraz	Partido Socialista de la Región de Murcia	1597999790219205	Facebook	m	male	1	1	3102	620	61	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	m	male	1	1	3100	620	61	0
Ine Tombeur	Tombeur Ine	120236914663605	Facebook	m	male	1	1	3097	619	61	0
Αλλάζουμε Νοοτροπία - Αλλάζουμε μαζί Αθανάσιος Κατσίμπελης	Athanasios Katsimpelis	275653935665	Facebook	m	male	1	1	3090	618	61	0
Grüne Kaiserslautern	Niko Markus	151451551553337	Facebook	m	male	1	1	3089	618	61	0
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	m	male	1	1	3086	617	12	0
Amaya Fernández	PP	486996548359961	Facebook	m	male	1	1	3078	615	60	0
CSV	CSV	56016549775	Facebook	m	male	2	1	3070	511	101	0
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	m	male	1	1	3069	613	60	0
Centrosinistra per Sinalunga con Edo Zacchei Sindaco	Partito Democratico Siena	629810123784822	Facebook	m	male	2	1	3067	486	111	0
MSZP II. Kerület	MSZP II. kerület	180828571955861	Facebook	m	male	6	1	3066	0	9	1
Agnese Villere Eiropas Parlamenta kandidāte	Jaunā konservatīvā partija	1086674038184163	Facebook	m	male	1	1	3051	610	60	0
Kamila Gasiuk-Pihowicz	Kamila Gasiuk-PIhowicz KKW Koalicja Europejska PO PSL SLD .N Zieloni	150412465290475	Facebook	m	male	2	1	3048	525	21	0
Gary Gannon 4 Europe	The Gary Gannon 4 Europe Campaign	691388720903801	Facebook	m	male	2	1	3047	609	60	0
Mette Annelie Rasmussen	Rasmussen Mette Annelie	111218712287057	Facebook	m	male	1	1	3043	608	8	0
Kristdemokraterna Fyrbodal	Kristdemokraterna i VGN	1764033887144522	Facebook	m	male	1	1	3033	606	5	0
Fratelli d'Italia - Vasto	Marco Di Michele Marisi 	542099659162463	Facebook	m	male	1	1	3030	606	60	0
Izquierda Nacional de los Trabajadores - INTRA -  Figueres	Jaime Farrerons Sanchez	398513670329567	Facebook	m	male	2	1	2997	520	90	0
Paolo Siani	Paolo Siani	1821913614485612	Facebook	m	male	3	1	2992	355	155	0
