advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Radek Hlaváček	Hlavacek Radek	294674561247936	Facebook	u	unknown	1	1	25	5	0	0
SMER - SD Myjava	SMER - SD	427535404700954	Facebook	u	unknown	2	1	25	4	0	0
#NatürlichEuropa	Deutscher Naturschutzring DNR e.V.	255657841991242	Facebook	u	unknown	1	1	25	5	0	0
Demokratibygget	Barrett Sara Helena	536156530105433	Facebook	u	unknown	1	1	25	0	0	0
Simon Leed Krøs	Krøs Simon Leed	2213595128921256	Facebook	u	unknown	1	1	25	5	0	0
Socialdemokraterna på Linje 17	Socialdemokraterna på Linje 17 	174527259250554	Facebook	u	unknown	1	1	25	0	0	0
Karol Galek stráži vaše účty za energie	Galek Karol	234030556972158	Facebook	u	unknown	1	1	25	12	0	0
Anne Honoré Østergaard	Ostergaard Anne Honore	1719764131664489	Facebook	u	unknown	2	1	25	0	0	0
Loving Europe 2	Terence Brotheridge	999682533550783	Facebook	u	unknown	1	1	25	0	2	0
Bündnis 90/Die Grünen Fürth	Bündnis 90/Die Grünen Fürth	138828612811001	Facebook	u	unknown	1	1	25	12	0	0
Soutien À Mennel Ibtissem		191427421448414	Facebook	u	unknown	1	1	25	5	0	0
Socialistes de Gandia	PSPV-PSOE Gandia	57539806026	Facebook	u	unknown	1	1	25	12	0	0
Jos Lantmeeters	Nieuw-Vlaamse Alliantie	2253398908319094	Facebook	u	unknown	1	1	25	12	0	0
Semjén Zsolt	Országgyűlés Hivatala KDNP frakció	228731803847927	Facebook	u	unknown	3	1	24	4	0	0
SPD Plauen	SPD Plauen	289178329438	Facebook	u	unknown	2	1	24	3	1	0
E.U. Thinking: Deal + Dover	cttee of E.U.Thinking: Deal + Dover	1174824375881755	Facebook	u	unknown	1	1	24	0	2	0
Koen Van den Heuvel	Koen Van den Heuvel	1953990651532264	Facebook	u	unknown	3	1	24	4	0	0
EAJ PNV Gipuzkoa	EAJ-PNV	144273808967495	Facebook	u	unknown	1	1	24	4	0	0
Kristian Nørgaard Jensen	Jensen Kristian Nørgaard	1276964259011715	Facebook	u	unknown	1	1	24	4	0	0
Marcin Gołaszewski	Marcin Łukasz Gołaszewski 	1500359650261089	Facebook	u	unknown	4	1	24	3	0	0
SMER - SD Kysucké Nové Mesto	SMER - SD	378204796131445	Facebook	u	unknown	2	1	24	4	0	0
GRAS Innsbruck	Grüne & Alternative Student_innen	169544599829393	Facebook	u	unknown	2	1	24	4	0	0
CDU in Niedersachsen	CDU in Niedersachsen	109460782417586	Facebook	u	unknown	1	1	24	12	0	0
Constanze Krehl, MdEP	Ayla Haid 	370525506320360	Facebook	u	unknown	1	1	24	4	0	0
Ideal Bradford	Ideal Bradford	229750704107223	Facebook	u	unknown	1	1	24	0	2	0
Nanna Bonde	Ottosen Nanna Bonde	470433920022890	Facebook	u	unknown	4	1	24	2	0	0
Lista Civica "ProgettiAmo Savignano"	Enrico Tagliavini	2111477435580468	Facebook	u	unknown	4	1	24	2	1	0
Δημήτριος Μελάς	Σ. Παυλιδης	322928891749288	Facebook	u	unknown	1	1	24	4	0	0
Ελένη Γαζή - υποψήφια ευρωβουλευτής ΑΚΚΕΛ	Dimitrios Pechlivanidis	2260431744198537	Facebook	u	unknown	1	1	23	0	2	0
Kathrine Olldag	Olldag Kathrine	810476755802044	Facebook	u	unknown	1	1	23	0	0	0
Alba Leo	Podemos	404585820104810	Facebook	u	unknown	1	1	23	4	0	0
Alternative für Deutschland Mayen-Koblenz	Alternative für Deutschland Mayen-Koblenz	160882790765796	Facebook	u	unknown	2	1	23	3	0	0
Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis	51638783172	Facebook	u	unknown	1	1	23	4	0	0
Niels Arbøl - Folketingskandidat for Radikale Venstre	Arbol Niels Henrik Karsten	303548033422907	Facebook	u	unknown	4	1	23	0	0	0
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	u	unknown	2	1	23	11	0	0
Elena Mazzoni - Candidata Parlamento Europeo Circoscrizione Nord-Est	Elena Mazzoni 	2030992680362076	Facebook	u	unknown	2	1	23	4	0	0
Stefania Calcagno	Stefania Calcagno	528781364317789	Facebook	u	unknown	2	1	23	4	0	0
Squirrels Antiques	Alan Harvey Stone	309405686175567	Facebook	u	unknown	1	1	23	0	2	0
Eraldo Ciangherotti	Eraldo Ciangherotti	1020725961324733	Facebook	u	unknown	2	1	23	4	0	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	u	unknown	1	1	23	4	0	0
Социал-демократическая партия	Sotsiaaldemokraatlik Erakond	383403508369488	Facebook	u	unknown	1	1	23	4	0	0
Venstres Ungdom - VU	Venstres Ungdom - VU	167412043730	Facebook	u	unknown	2	1	23	3	0	0
Tabitha Elkins- Politikerin		966605413470428	Facebook	u	unknown	1	1	23	0	2	0
Det Radikale Venstre i Bruxelles	Espelund Morten	146464325502929	Facebook	u	unknown	1	1	23	4	0	0
Valeria Valente	Valeria Valente	698743116897167	Facebook	u	unknown	2	1	23	4	0	0
Luke Crowley-Holland	CROWLEY-HOLLAND LUKE	404745130303486	Facebook	u	unknown	1	1	22	0	2	0
déi Lénk	déi Lénk	120444648033670	Facebook	u	unknown	1	1	22	4	0	0
Malin Forsbrand kommunalråd Vaxholm	Forsbrand Malin Kristina	298053177394356	Facebook	u	unknown	1	1	22	0	0	0
Candice Vanhecke	Abou Jahjah Dyab	583228032160687	Facebook	u	unknown	2	1	22	0	2	0
Kampf dem Gemurkse	Freie Bürger für Baden-Baden e.V.	217852272501802	Facebook	u	unknown	1	1	22	4	0	0
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	u	unknown	2	1	22	4	0	0
Se Puede Villarrobledo	Se Puede Villarrobledo - Podemos - Equo	1402189470095566	Facebook	u	unknown	2	1	22	4	0	0
Lamprinos-Vlattas Efstratios - Stratos	Ευστρατιος Λαμπρινος Βλαττας	378201616112682	Facebook	u	unknown	1	1	22	4	0	0
SMER - SD Kežmarok	SMER - SD	1186715744835652	Facebook	u	unknown	1	1	22	4	0	0
SMER - SD Detva	SMER - SD	2513636038682291	Facebook	u	unknown	2	1	22	3	1	0
Corina Cretu	Corina Cretu	200813406761691	Facebook	u	unknown	2	1	22	4	0	0
Evi Van Camp	Van Camp Evi	1758937624358952	Facebook	u	unknown	1	1	22	4	0	0
Federico Conte	SocialCom	475969889452069	Facebook	u	unknown	1	1	22	11	0	0
Fintan Brett	Brett Fintan Peter	345949292941023	Facebook	u	unknown	1	1	22	4	0	0
ABN AMRO		206592029351928	Facebook	u	unknown	1	1	22	11	0	0
Pedro Santisteve Roche	Zaragoza en Común	543444259136619	Facebook	u	unknown	1	1	22	4	0	0
Steven Vandeput	Nieuw-Vlaamse Alliantie	983442595060481	Facebook	u	unknown	1	1	22	11	0	0
Geri Ballo	Gerarta Ballo	2261381937462680	Facebook	u	unknown	3	1	21	1	1	0
Ing.Alexandr Gegalčij, kandidat-Europarlament, Rozumní&Národní Demokracie	Gegalczij Alexandr	386508422184056	Facebook	u	unknown	1	1	21	4	0	0
Carmarthenshire Liberal Democrats	Christopher David W Passmore	585876841564510	Facebook	u	unknown	1	1	21	0	2	0
Óscar Urralburu	Podemos Región de Murcia	569280556548471	Facebook	u	unknown	3	1	21	0	2	0
Adenauer Campus	Konrad-Adenauer-Stiftung	225123097665916	Facebook	u	unknown	3	1	21	2	1	0
Jeroen Lenaers	Jeroen Lenaers	316960281776479	Facebook	u	unknown	2	1	21	4	0	0
Silvio Magliano - Un amico in Comune, in Regione	RedHab	121968754543798	Facebook	u	unknown	2	1	21	4	0	0
BÜNDNIS 90/DIE GRÜNEN Kreisverband Neckar-Odenwald	Bündnis 90/Die Grünen, Kreisverband Neckar-Odenwald	546103272077045	Facebook	u	unknown	3	1	21	0	2	0
European Parliament Office in Malta	European Parliament Office in Malta	116353271736965	Facebook	u	unknown	1	1	21	4	0	0
CDU Cottbus	CDU Cottbus	146947498681487	Facebook	u	unknown	2	1	21	3	0	0
Bradford on Avon Lib Dems	Chippenham Constituency Liberal Democrats	176178532420023	Facebook	u	unknown	1	1	21	0	2	0
Danny Malkowski	Malkowski Danny Knudsen	1469658016633937	Facebook	u	unknown	2	1	21	0	0	0
Kristdemokraterna på Gotland	Kristdemokraterna på Gotland	1375539726041747	Facebook	u	unknown	1	1	21	0	0	0
Konstantinos Konstantinidis	Konstantinos Konstantinidis	336520913810779	Facebook	u	unknown	1	1	21	0	2	0
Cllr Kevin Daly	Daly Kevin	344182612453224	Facebook	u	unknown	1	1	21	4	0	0
The Radical Tea Towel Company	Radical Tea Towel Company Ltd	242351902481164	Facebook	u	unknown	1	1	21	0	2	0
sp.a Gent	sp.a Gent	145214795544742	Facebook	u	unknown	3	1	21	0	2	0
Fiom Cgil Nazionale	Michela Bevere	78832128959	Facebook	u	unknown	1	1	21	4	0	0
Siamo Europei Padova	Siamo Europei	445280926043270	Facebook	u	unknown	1	1	20	4	0	0
Κώστας Ζώμπος / Γαλάτσι. Ζούμε εδώ	Κώστας Ζώμπος	107144245980503	Facebook	u	unknown	1	1	20	0	2	0
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	u	unknown	3	1	20	2	0	0
CDU Brohltal	CDU Brohltal	956080184452111	Facebook	u	unknown	1	1	20	0	2	0
Sergio Tommasini Sindaco	Sergio Tommasini Sindaco	220805388637106	Facebook	u	unknown	3	1	20	3	0	0
Perth4Europe	Susannah Clare Rae	1050896375014974	Facebook	u	unknown	1	1	20	0	2	0
SMER - SD Levoča	SMER - SD	346844056035624	Facebook	u	unknown	3	1	20	2	1	0
BÜNDNIS 90/DIE GRÜNEN Magdeburg	BÜNDNIS 90/DIE GRÜNEN Magdeburg	83113756872	Facebook	u	unknown	2	1	20	3	0	0
USR Galați	Uniunea Salvați România	174434106304018	Facebook	u	unknown	2	1	20	4	0	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	u	unknown	2	1	20	4	0	0
SMER - SD Spišská Nová Ves	SMER - SD	2037934426510909	Facebook	u	unknown	2	1	20	4	0	0
Krzysztof Brejza	KKW Koalicja Europejska PO PSL SLD .N Zieloni	120766181437537	Facebook	u	unknown	2	1	20	4	0	0
Landtag von Baden-Württemberg	Landtag von Baden-Württemberg	2015022955380034	Facebook	u	unknown	1	1	20	4	0	0
FDP Bad Oeynhausen	FDP Bad Oeynhausen	304263959992118	Facebook	u	unknown	1	1	20	4	0	0
Liberalerna Österåker	Liberalerna i Österåker	316933851779070	Facebook	u	unknown	1	1	20	0	0	0
Ecolo Ostbelgien	Ecolo Ostbelgien	321847415140	Facebook	u	unknown	1	1	20	4	0	0
Branislav Škripek	Kresťanská únia	498701220263973	Facebook	u	unknown	1	1	20	4	0	0
Miljöpartiet de gröna Gävle	Johansson Evelina Sofia	127624557250669	Facebook	u	unknown	1	1	20	0	0	0
Grüne im Kreis Germersheim	BÜNDNIS 90/DIE GRÜNEN KV Germerseheim	272673066211280	Facebook	u	unknown	1	1	19	3	0	0
Islamic Relief Sverige	Islamic Relief Sverige	121702404531696	Facebook	u	unknown	2	1	19	0	0	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	u	unknown	2	1	19	0	1	0
Assieme per Cambiare	Remo Zaminato	685647088140579	Facebook	u	unknown	3	1	19	3	0	0
Die Grünen Steiermark	Die Grünen Steiermark	97997637890	Facebook	u	unknown	2	1	19	3	0	0
Yildiz Akdogan	Yildiz Akdogan	181106225260438	Facebook	u	unknown	1	1	19	0	0	0
Krystiana Drozd do Parlamentu Europejskiego	KKW Koalicja Europejska PO PSL SLD .N Zieloni	331612664063134	Facebook	u	unknown	1	1	19	9	0	0
Zarabiajwdomu	Piotr Adrian Tyrkalski	1725825690853452	Facebook	u	unknown	2	1	19	0	0	0
Rikke Lauritsen - SF	Lauritsen Rikke	471801563226188	Facebook	u	unknown	1	1	19	0	0	0
Populares De Ordes	Maria Dolores Caamaño Lata	1544054002507675	Facebook	u	unknown	3	1	19	2	1	0
Susanne Zimmer - Alternativet	Zimmer Susanne	332103627167661	Facebook	u	unknown	2	1	19	0	0	0
SPD Neckarsulm	SPD Neckarsulm	140119866067404	Facebook	u	unknown	2	1	19	3	0	0
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	u	unknown	2	1	19	3	0	0
Elena Gentile	Elena Gentile	1426435657576038	Facebook	u	unknown	2	1	19	7	0	0
SMER - SD Senica	SMER - SD	364383564193603	Facebook	u	unknown	1	1	19	3	0	0
SMER - SD Senec	SMER - SD	443054076275270	Facebook	u	unknown	2	1	19	3	0	0
SMER - SD Partizánske	SMER - SD	2358722241072685	Facebook	u	unknown	2	1	19	3	0	0
Kristdemokraterna i Gagnef	Kristdemokraterna Dalarna	273483286188959	Facebook	u	unknown	1	1	19	0	0	0
Francesca Alderisi		227160244510020	Facebook	u	unknown	1	1	19	9	0	0
SMER - SD Žiar nad Hronom	SMER - SD	408041370015929	Facebook	u	unknown	2	1	19	3	0	0
Tiverton & Honiton Liberal Democrats	Dr. J Timperley on behalf of Tiverton and Honiton Liberal Democrats	150862338924727	Facebook	u	unknown	1	1	19	0	2	0
Ine Tombeur	Tombeur Ine	120236914663605	Facebook	u	unknown	1	1	19	3	0	0
Andoaingo EAJ PNV	EAJ-PNV	353374364850279	Facebook	u	unknown	1	1	19	3	0	0
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	u	unknown	1	1	18	0	1	0
Anita Kucharska-Dziedzic	KW Wiosna Roberta Biedronia	402330900557208	Facebook	u	unknown	1	1	18	3	0	0
Marco Dell’Acqua - Candidato Consigliere Comune di Pavia	Marco Dell'Acqua	406828380095591	Facebook	u	unknown	1	1	18	3	0	0
Lorenzo Vignali	Lorenzo Vignali	229114191886	Facebook	u	unknown	4	1	18	0	1	0
Serdal Benli	Benli Serdal	30196574028	Facebook	u	unknown	1	1	18	3	0	0
Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	u	unknown	1	1	18	3	0	0
Jack Gebhard - Mayor of Morpeth	Jack Gebhard	106346843584832	Facebook	u	unknown	2	1	18	0	2	0
Samuele Siano		284538688712114	Facebook	u	unknown	1	1	18	0	1	0
Maric politik	Marić Maria Charlotta	389748451834422	Facebook	u	unknown	1	1	18	0	0	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	u	unknown	3	1	18	3	0	0
Luca Rossi per la Regione Piemonte	The Flag srl	1505721276316265	Facebook	u	unknown	1	1	18	3	0	0
Goda Bálint Zsolt	Goda Bálint Zsolt	639817539387522	Facebook	u	unknown	1	1	18	3	0	0
FDP Bad Hersfeld	FDP Bad Hersfeld	208377339290284	Facebook	u	unknown	1	1	18	3	0	0
Fratelli d'Italia - Vasto	Marco Di Michele Marisi 	542099659162463	Facebook	u	unknown	1	1	18	3	0	0
Llibertat Llucmajor	Alexandro Gaffar	332236716900076	Facebook	u	unknown	1	1	18	0	1	0
SPD Tübingen	SPD Kreis Tübingen	320469474668529	Facebook	u	unknown	1	1	18	0	1	0
Kim Edberg Andersen	Kim Edberg Andersen-Kristoffersen	533374726861312	Facebook	u	unknown	2	1	18	2	0	0
A kiló nem százat jelent.	Antlfinger Edvárd	172924162721825	Facebook	u	unknown	1	1	18	3	0	0
Hrvatske vijesti		286736758747850	Facebook	u	unknown	1	1	18	0	1	0
Faraldi Giuseppe	Giuseppe Faraldi	386214098778099	Facebook	u	unknown	1	1	18	3	0	0
Kresťanská únia	Kresťanská únia	558882197954288	Facebook	u	unknown	1	1	18	3	0	0
Witold Pahl	Sikker sp. z o.o.	1643994439224385	Facebook	u	unknown	3	1	18	3	0	0
I Love EU	Terence Brotheridge	396013737832767	Facebook	u	unknown	1	1	18	0	2	0
Junge Union Mannheim	Junge Union Mannheim	403423809690190	Facebook	u	unknown	2	1	18	0	1	0
Ματίνα Πρίγκου - Υποψήφια Δημοτική Σύμβουλος Βόλου	Stamatia Prigkou	438322063396527	Facebook	u	unknown	1	1	18	3	0	0
VIKES Viestintä ja kehitys -säätiö	Viestintä ja kehitys -säätiö	381290523932	Facebook	u	unknown	1	1	18	0	1	0
Malachy Hand - FF Local Election Candidate for South Roscommon	Hand Malachy	949185501928800	Facebook	u	unknown	1	1	17	0	1	0
Lavorare Insieme - Alessia Andreola Sindaco	Alessia Andreola	819808075078522	Facebook	u	unknown	1	1	17	8	0	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	u	unknown	1	1	17	3	0	0
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	u	unknown	1	1	17	3	0	0
Λευτέρης Χριστοφόρου - Lefteris Christoforou	Λευτέρης Χριστοφόρου - Lefteris Christoforou	832972046731724	Facebook	u	unknown	1	1	17	3	0	0
Andrea Tronzano	The Flag srl	321173954632439	Facebook	u	unknown	1	1	17	3	0	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	u	unknown	1	1	17	8	0	0
Livia Caldesi	Livia Caldesi 	280159089588950	Facebook	u	unknown	3	1	17	1	1	0
Kreitler-Sas Máté	Kreitler-Sas Máté	1499582216806964	Facebook	u	unknown	1	1	17	0	0	0
Greenock & Inverclyde SNP	Mark Saunders	642335515864888	Facebook	u	unknown	2	1	17	0	1	0
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	u	unknown	2	1	17	0	1	0
Edoardo Fanucci	Edoardo Fanucci 	1435334113381119	Facebook	u	unknown	1	1	17	3	0	0
DIE LINKE. Pforzheim/Enzkreis	DIE LINKE. Kreisverband Pforzheim/Enzkreis	1415204915390057	Facebook	u	unknown	4	1	17	0	1	0
Roberta Fusari Sindaca	Comitato elettorale Roberta Fusari Sindaca	1021093474737387	Facebook	u	unknown	1	1	17	8	0	0
Kulturpunkt.hr		89410579392	Facebook	u	unknown	1	1	17	0	1	0
Amaya Fernández	PP	486996548359961	Facebook	u	unknown	1	1	17	3	0	0
Radici al Futuro - Gianluca Pasqui sindaco	Radici al Futuro	2340434752842917	Facebook	u	unknown	3	1	17	2	0	0
SMER - SD Námestovo	SMER - SD	177188103222276	Facebook	u	unknown	4	1	17	3	0	0
Luciano D'Alfonso	Luciano D'Alfonso	250369701810297	Facebook	u	unknown	1	1	17	3	0	0
Díky EU	MACH Jiří	404468833684516	Facebook	u	unknown	1	1	17	3	0	0
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	u	unknown	1	1	17	3	0	0
SPÖ Obersteiermark Ost	SPÖ Obersteiermark Ost	639538052795950	Facebook	u	unknown	1	1	17	3	0	0
Eva Decroix	ODS - Občanská demokratická strana	567229570370422	Facebook	u	unknown	1	1	17	3	0	0
Izquierda Unida-Verdes de la Región de Murcia	Izquierda Unida-Verdes de la Región de Murcia	183160728395595	Facebook	u	unknown	2	1	17	3	0	0
Kennington Community Council	Kennington Shadow Community Council	585914318462112	Facebook	u	unknown	1	1	17	0	1	0
Riku Eskelinen	Riku Eskelisen eurovaalien tukiyhdistys Herttoniemen Keskustaseura ry	312837175579728	Facebook	u	unknown	1	1	17	0	1	0
PNL Bucuresti	Rus Alexandra	678840505584990	Facebook	u	unknown	2	1	17	6	0	0
Joanna Kopcińska	KW Prawo i Sprawiedliowość	1324558754300684	Facebook	u	unknown	1	1	17	8	0	0
Rune Scharff Andreasen - Folketingskandidat	Andreasen Rune Scharff	1779593438770497	Facebook	u	unknown	1	1	17	0	0	0
Cyril Brennan - People Before Profit	People Before Profit - Midlands North West	164750800796944	Facebook	u	unknown	1	1	17	3	0	0
Jaume Dulsat	Partit Demòcrata	815191145191798	Facebook	u	unknown	1	1	17	3	0	0
Gian Piero Joime	Gian Piero Joime	1596602757297534	Facebook	u	unknown	2	1	17	3	0	0
Αλλάζουμε Νοοτροπία - Αλλάζουμε μαζί Αθανάσιος Κατσίμπελης	Athanasios Katsimpelis	275653935665	Facebook	u	unknown	1	1	17	3	0	0
SPD Kreisverband Pinneberg	SPD Kreisverband Pinneberg	123555224338965	Facebook	u	unknown	1	1	17	8	0	0
DIE LINKE. Dresden	DIE LINKE. Dresden	101065286702367	Facebook	u	unknown	1	1	16	0	1	0
Roberta Rigon	Roberta Rigon 	152060405498608	Facebook	u	unknown	1	1	16	8	0	0
Marius Bodea	Marius Bodea	1514760912172050	Facebook	u	unknown	2	1	16	3	0	0
Lancaster Green Councillors	Lancaster Green Councillors	482280301926914	Facebook	u	unknown	1	1	16	0	1	0
Dina Raabjerg - Kandidat til EU - En jysk stemme	Myrup Dina Hoff	262868500820455	Facebook	u	unknown	2	1	16	0	0	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	u	unknown	4	1	16	3	0	0
Rosa Galindo Málaga Ahora	Málaga Ahora	283962895855799	Facebook	u	unknown	1	1	16	3	0	0
Karsten Klein	Karsten Klein	120519827980254	Facebook	u	unknown	1	1	16	3	0	0
Δημήτρης Γούπιος - Υποψήφιος Δημοτικός Σύμβουλος Παλαιού Φαλήρου	Georgios Kapellaris	606260353179128	Facebook	u	unknown	1	1	16	3	0	0
Heidi Bank	Heidi Farsoe Bank	1912736882278358	Facebook	u	unknown	2	1	16	0	0	0
Kristdemokraterna Falkenberg	Ferris Georgia Minnie Anna	184270554952699	Facebook	u	unknown	1	1	16	0	0	0
Junge Union Aurich	CDU Stadtverband Aurich und Junge Union Aurich	204261220053348	Facebook	u	unknown	1	1	16	8	0	0
Marek Benda	Hopp Alan	128577896275	Facebook	u	unknown	1	1	16	3	0	0
Παναγιώτης Καγκελάρης - Υποψήφιος Ευρωβουλευτής ΜέΡΑ25	Panayotis Cangelaris	387601332029624	Facebook	u	unknown	1	1	16	0	1	0
Jakob Thiemann i Europaparlamentet	Thiemann Jakob Hojfeldt	1987954044580914	Facebook	u	unknown	1	1	16	0	1	0
Anna Zalewska	Paweł Kociński	171114382968728	Facebook	u	unknown	2	1	16	7	0	0
Kasper Sand Kjær	Kjær Kasper Sand	223099558291164	Facebook	u	unknown	1	1	16	3	0	0
Gitte Willumsen - Folketingskandidat for Venstre	Willumsen Gitte	1751959911736210	Facebook	u	unknown	1	1	16	0	0	0
Susanna Ceccardi	Susanna Ceccardi	257113927825642	Facebook	u	unknown	1	1	16	8	0	0
Enrico Rossi	Enrico Rossi	197611081853	Facebook	u	unknown	1	1	16	3	0	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	u	unknown	1	1	15	7	0	0
Alternativet	Alternativet	676061179094769	Facebook	u	unknown	2	1	15	0	0	0
Groen	Groen	84920854319	Facebook	u	unknown	2	1	15	0	1	0
Junge Union Deutschlands	Junge Union Deutschlands	46098347293	Facebook	u	unknown	2	1	15	2	0	0
Troels Ravn	Ravn Troels	526616710705073	Facebook	u	unknown	1	1	15	0	0	0
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	u	unknown	1	1	15	7	0	0
POST VON GEHRKE	Elmar Gehrke	630172117364339	Facebook	u	unknown	1	1	15	3	0	0
Andrea Tremaglia	Andrea Tremaglia	322495193464	Facebook	u	unknown	1	1	15	3	0	0
Grüne Jugend Steiermark	Grüne Jugend Steiermark	278628109523836	Facebook	u	unknown	2	1	15	3	0	0
MSZP Nyíregyháza	MSZP	740771415954618	Facebook	u	unknown	2	1	15	3	0	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	u	unknown	2	1	15	0	1	0
Kim Alloo	Alloo Kim	2165082146846340	Facebook	u	unknown	1	1	15	3	0	0
DIE LINKE. Klingenberg	Peter Kroh	567171803775108	Facebook	u	unknown	2	1	15	0	1	0
Movimento Cinque Stelle Folignano	Diego Di Ovidio	363976727107282	Facebook	u	unknown	2	1	15	3	0	0
Volt Bologna	Marcello Saltarelli	128614167809041	Facebook	u	unknown	1	1	15	0	1	0
Buncrana & South Inishowen Sinn Féin	Ni Bhroin Sinead	620153045086951	Facebook	u	unknown	1	1	15	0	1	0
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	u	unknown	1	1	15	3	0	0
Marek Belka	Marek Marian Belka	254834855469973	Facebook	u	unknown	1	1	15	7	0	0
Miikka Keränen	Keranen Miikka Markus	126768630726940	Facebook	u	unknown	1	1	15	0	1	0
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	u	unknown	1	1	15	0	1	0
Allianssi	Allianssi	189362187761641	Facebook	u	unknown	1	1	15	0	1	0
SMER - SD Nové Mesto nad Váhom	SMER - SD	181134666123439	Facebook	u	unknown	3	1	15	2	0	0
Luca Vidoni	Luca Onorio Vidoni	392986254173330	Facebook	u	unknown	2	1	15	2	0	0
Βασίλης Κωτσιόπουλος Υπ.Ευρωβουλευτής	Β. Κωτσιόπουλος	1524942397638885	Facebook	u	unknown	1	1	15	3	0	0
Smer - SD Humenné	SMER - SD	615585875579061	Facebook	u	unknown	2	1	15	3	0	0
Amaia Del Campo Berasategi	EAJ-PNV	1590509731203726	Facebook	u	unknown	1	1	15	3	0	0
Grüne Saarlouis	Thomas Lucchi 	176446179820680	Facebook	u	unknown	1	1	15	3	0	0
Victoria Drummond Kilpatrick	Victoria Drummond Kilpatrick	1157928984332403	Facebook	u	unknown	1	1	14	2	0	0
Miljöpartiet de gröna i Solna	Bernhard Huber	183031871858967	Facebook	u	unknown	1	1	14	0	0	0
Dr. Hagen Brauer	Dr. Hagen Brauer	2028232547252504	Facebook	u	unknown	1	1	14	0	1	0
Diego Conesa Alcaraz	Partido Socialista de la Región de Murcia	1597999790219205	Facebook	u	unknown	1	1	14	2	0	0
Γεώργιος Χατζίκος - Θεσσαλονίκη Υπεύθυνα 2019	Γεωργιος Χατζικος	616607865453873	Facebook	u	unknown	2	1	14	0	1	0
Junge Generation in der SPÖ	Junge Generation in der SPÖ	138952762862969	Facebook	u	unknown	4	1	14	0	1	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	u	unknown	2	1	14	0	1	0
Partit Demòcrata Palafrugell	Partit Demòcrata	1519791624941798	Facebook	u	unknown	1	1	14	2	0	0
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	u	unknown	1	1	14	2	0	0
Andrea Togno - Candidato M5S Elezioni Europee	Andrea Togno	364157860884983	Facebook	u	unknown	1	1	14	2	0	0
Jeroen Janssen - kandidaat Europarlementariër	Van Oosterbosch Benjamin	921841297985499	Facebook	u	unknown	1	1	14	2	0	0
Moravské zemské hnutí	Hysek Ondrej	223701741482175	Facebook	u	unknown	1	1	14	2	0	0
Gian Franco Uni	Gian Franco Uni	393361681500975	Facebook	u	unknown	2	1	14	2	0	0
Emiliano García-Page Sánchez	Emiliano García-Page Sánchez	131662690193032	Facebook	u	unknown	2	1	14	2	0	0
Dr. Horst Baier	Dr. Horst Baier	220262751399177	Facebook	u	unknown	1	1	14	0	1	0
N-VA Mechelen	Nieuw-Vlaamse Alliantie	250836601610919	Facebook	u	unknown	1	1	14	2	0	0
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	u	unknown	1	1	14	2	0	0
Ondrej Prostredník • Prostredník medzi Vami a Európou	Progresívne Slovensko	951009345100113	Facebook	u	unknown	1	1	14	2	0	0
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	u	unknown	1	1	14	2	0	0
Maria Fiorito Sindaco di Muggiò	Francesco Lauria	266642000163056	Facebook	u	unknown	2	1	14	2	0	0
